#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g20566.t1      -          PF00047_full         -                  0 1893.7 272.7   4.4e-14   54.8   1.7  56.2   7   6  44  56  56  56  56 -
anno1.g53200.t1      -          PF00047_full         -                  0 1507.0   0.0   5.5e-16   61.0   0.0  40.3   7   5  33  40  40  40  38 -
anno1.g40704.t1      -          PF00047_full         -              1e-22   82.9   0.0   3.4e-12   48.6   0.0   2.5   1   1   1   2   2   2   2 -
anno1.g16012.t1      -          PF00047_full         -            1.3e-22   82.6   0.3   4.2e-10   41.8   0.1   2.1   1   1   1   2   2   2   2 -
anno1.g40705.t1      -          PF00047_full         -            1.5e-22   82.3   0.0   4.1e-12   48.4   0.0   2.5   1   1   1   2   2   2   2 -
anno1.g11659.t1      -          PF00047_full         -            2.4e-22   81.7   0.1   1.2e-12   50.1   0.1   2.3   1   1   1   2   2   2   2 -
anno1.g47068.t1      -          PF00047_full         -            2.7e-22   81.5   8.2   1.2e-12   50.1   0.3   2.5   2   1   1   3   3   2   2 -
anno1.g47069.t1      -          PF00047_full         -            2.7e-22   81.5   8.2   1.2e-12   50.1   0.3   2.5   2   1   1   3   3   2   2 -
anno1.g22075.t1      -          PF00047_full         -            2.8e-22   81.5   0.0   8.3e-09   37.6   0.0   3.1   2   1   1   3   3   3   2 -
anno1.g74599.t1      -          PF00047_full         -            2.9e-22   81.4   0.6   4.9e-12   48.1   0.0   4.4   2   1   2   4   4   4   2 -
anno1.g84096.t1      -          PF00047_full         -            3.2e-22   81.3   2.6   8.5e-13   50.6   0.1   2.3   1   1   1   2   2   2   2 -
anno1.g61345.t1      -          PF00047_full         -            3.6e-22   81.2   1.2   1.2e-09   40.3   0.1   2.1   1   1   1   2   2   2   2 -
anno1.g68948.t1      -          PF00047_full         -            3.6e-22   81.1   0.0   1.3e-09   40.2   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g75464.t1      -          PF00047_full         -            4.8e-22   80.7   5.9   7.8e-14   54.0   2.0   2.4   1   1   1   2   2   2   2 -
anno1.g21815.t1      -          PF00047_full         -            4.8e-22   80.7  26.7   2.6e-17   65.3   9.5   2.9   1   1   2   3   3   2   2 -
anno1.g28617.t1      -          PF00047_full         -            5.1e-22   80.7   5.2   7.5e-14   54.0   1.9   2.3   1   1   1   2   2   2   2 -
anno1.g58221.t1      -          PF00047_full         -            5.8e-22   80.5   6.8   6.4e-11   44.5   1.3   2.2   1   1   1   2   2   2   2 -
anno1.g73664.t1      -          PF00047_full         -            6.2e-22   80.4  28.2   2.2e-13   52.5   0.9   5.4   1   1   3   4   4   4   2 -
anno1.g22074.t2      -          PF00047_full         -            6.6e-22   80.3   0.0   2.5e-11   45.8   0.0   2.0   1   1   1   2   2   2   2 -
anno1.g4386.t1       -          PF00047_full         -            7.7e-22   80.1   0.1   9.8e-11   43.9   0.0   3.1   2   1   1   3   3   3   2 -
anno1.g19082.t1      -          PF00047_full         -              9e-22   79.8   2.3   3.7e-11   45.3   0.7   2.2   1   1   1   2   2   2   2 -
anno1.g26716.t1      -          PF00047_full         -            9.8e-22   79.7   1.9   1.3e-07   33.7   0.0   4.2   2   2   2   4   4   3   2 -
anno1.g49571.t1      -          PF00047_full         -              1e-21   79.7   4.8   2.7e-13   52.2   0.2   2.5   1   1   1   2   2   2   2 -
anno1.g30054.t1      -          PF00047_full         -            1.1e-21   79.6   0.0   1.7e-09   39.9   0.1   2.3   1   1   1   2   2   2   2 -
anno1.g29533.t1      -          PF00047_full         -            1.1e-21   79.5   3.2   4.7e-17   64.5   2.6   2.2   2   0   0   2   2   2   2 -
anno1.g37300.t1      -          PF00047_full         -            1.2e-21   79.4   7.8   1.1e-14   56.7   0.2   3.0   2   1   1   3   3   2   2 -
anno1.g16243.t1      -          PF00047_full         -            1.6e-21   79.0   4.5   1.7e-08   36.6   0.6   4.4   3   2   0   3   3   3   2 -
anno1.g47630.t1      -          PF00047_full         -              2e-21   78.7  14.6   1.7e-13   52.9   1.6   3.6   1   1   2   3   3   3   2 -
anno1.g84097.t1      -          PF00047_full         -            2.1e-21   78.6   1.8   6.1e-12   47.8   0.1   2.3   1   1   1   2   2   2   2 -
anno1.g30729.t1      -          PF00047_full         -            2.1e-21   78.6   0.2   3.1e-10   42.2   0.0   3.2   2   1   1   3   3   3   2 -
anno1.g41668.t1      -          PF00047_full         -            2.2e-21   78.6   1.9   1.5e-09   40.0   0.3   2.5   2   0   0   2   2   2   2 -
anno1.g17311.t1      -          PF00047_full         -            2.2e-21   78.6  11.8   7.8e-11   44.2   0.7   3.4   2   2   1   3   3   3   3 -
anno1.g48468.t1      -          PF00047_full         -            2.5e-21   78.4   0.6   3.8e-16   61.5   0.8   2.6   2   0   0   2   2   2   2 -
anno1.g72158.t1      -          PF00047_full         -            2.5e-21   78.4   0.6   8.4e-13   50.6   0.0   2.6   1   1   2   3   3   2   2 -
anno1.g54707.t1      -          PF00047_full         -              4e-21   77.7   1.4   6.9e-14   54.2   0.9   2.0   1   1   1   2   2   2   2 -
anno1.g60304.t1      -          PF00047_full         -            4.8e-21   77.5  10.2   7.1e-13   50.8   1.7   3.4   3   0   0   3   3   2   2 -
anno1.g58700.t1      -          PF00047_full         -            4.9e-21   77.5  12.4     4e-11   45.1   3.0   3.4   1   1   2   3   3   3   3 -
anno1.g72157.t1      -          PF00047_full         -            5.3e-21   77.3   0.1   6.5e-11   44.5   0.0   2.3   1   1   1   2   2   2   2 -
anno1.g15972.t1      -          PF00047_full         -            5.6e-21   77.3   5.3   3.6e-08   35.5   0.2   4.2   2   2   2   4   4   4   2 -
anno1.g11529.t1      -          PF00047_full         -            5.8e-21   77.2   0.5   8.2e-16   60.4   0.5   2.6   2   0   0   2   2   2   2 -
anno1.g72945.t1      -          PF00047_full         -            6.7e-21   77.0  11.6   6.9e-11   44.4   3.9   3.0   1   1   2   3   3   2   2 -
anno1.g58699.t1      -          PF00047_full         -            7.5e-21   76.9  12.8   6.8e-11   44.4   3.0   3.6   1   1   2   3   3   3   3 -
anno1.g23079.t1      -          PF00047_full         -            7.9e-21   76.8   6.4   4.9e-11   44.8   1.4   3.3   2   1   1   3   3   3   2 -
anno1.g8185.t1       -          PF00047_full         -            9.1e-21   76.6   1.1   9.6e-09   37.4   0.0   2.8   2   1   1   3   3   2   2 -
anno1.g29532.t1      -          PF00047_full         -              1e-20   76.4   3.9     4e-16   61.5   3.3   2.3   2   0   0   2   2   2   2 -
anno1.g17302.t1      -          PF00047_full         -            1.2e-20   76.2   5.7   1.2e-13   53.4   1.1   2.9   1   1   1   2   2   2   2 -
anno1.g19083.t1      -          PF00047_full         -            1.2e-20   76.1   0.0   4.4e-09   38.5   0.0   2.5   2   0   0   2   2   2   2 -
anno1.g7823.t1       -          PF00047_full         -            1.3e-20   76.0   0.6   8.8e-10   40.8   0.1   2.7   2   0   0   2   2   2   2 -
anno1.g47680.t1      -          PF00047_full         -            1.7e-20   75.7   0.6   9.1e-09   37.5   0.0   3.2   1   1   1   3   3   3   3 -
anno1.g19814.t2      -          PF00047_full         -              2e-20   75.5   1.7   6.5e-10   41.2   0.2   3.1   1   1   1   2   2   2   2 -
anno1.g10005.t1      -          PF00047_full         -            2.3e-20   75.2   4.3   4.5e-08   35.2   0.2   4.2   2   1   2   4   4   3   3 -
anno1.g37303.t1      -          PF00047_full         -            2.9e-20   74.9   1.0     2e-13   52.6   0.2   2.2   1   1   1   2   2   2   2 -
anno1.g82791.t1      -          PF00047_full         -              3e-20   74.9   0.0   1.4e-10   43.4   0.0   2.4   2   0   0   2   2   2   2 -
anno1.g53202.t1      -          PF00047_full         -            3.3e-20   74.8   0.8   8.1e-15   57.2   0.2   3.0   1   1   2   3   3   3   1 -
anno1.g64600.t1      -          PF00047_full         -            3.4e-20   74.7   1.5   2.2e-10   42.8   0.1   2.6   1   1   1   2   2   2   2 -
anno1.g72887.t1      -          PF00047_full         -              6e-20   73.9  11.7   6.6e-11   44.4   4.3   4.1   1   1   3   4   4   3   2 -
anno1.g83106.t1      -          PF00047_full         -              6e-20   73.9   0.7   9.5e-12   47.2   0.1   2.0   1   1   1   2   2   2   2 -
anno1.g75975.t1      -          PF00047_full         -            6.6e-20   73.8   8.4   4.3e-09   38.5   1.1   3.2   2   1   1   3   3   3   2 -
anno1.g14306.t1      -          PF00047_full         -            6.9e-20   73.7   0.5   2.1e-10   42.8   0.0   2.0   1   1   1   2   2   2   2 -
anno1.g20584.t1      -          PF00047_full         -            8.1e-20   73.5   7.7   1.1e-11   46.9   0.1   3.7   2   1   1   4   4   3   2 -
anno1.g15933.t1      -          PF00047_full         -            9.5e-20   73.3   0.0   5.6e-12   47.9   0.0   2.1   1   1   1   2   2   2   2 -
anno1.g79370.t1      -          PF00047_full         -            9.7e-20   73.2   0.3   1.1e-09   40.4   0.0   2.8   1   1   1   2   2   2   2 -
anno1.g77681.t1      -          PF00047_full         -            1.2e-19   73.0   0.3   8.4e-11   44.1   0.0   2.0   1   1   1   2   2   2   2 -
anno1.g80162.t1      -          PF00047_full         -            2.3e-19   72.0   9.0   3.7e-11   45.2   1.8   2.1   1   1   1   2   2   2   2 -
anno1.g74390.t1      -          PF00047_full         -            2.8e-19   71.7   2.3   5.3e-10   41.5   0.3   3.1   1   1   2   3   3   2   2 -
anno1.g38494.t1      -          PF00047_full         -            3.3e-19   71.5   5.0     3e-09   39.0   0.3   3.2   2   1   1   3   3   3   2 -
anno1.g29384.t1      -          PF00047_full         -            3.5e-19   71.4   8.2   4.5e-06   28.7   0.0   5.0   1   1   3   4   4   4   3 -
anno1.g20523.t2      -          PF00047_full         -            3.6e-19   71.4   0.3   1.8e-08   36.5   0.5   2.1   1   1   1   2   2   2   2 -
anno1.g15419.t1      -          PF00047_full         -            5.9e-19   70.7   2.8   3.4e-08   35.6   0.4   3.6   3   1   1   4   4   3   2 -
anno1.g24034.t1      -          PF00047_full         -              6e-19   70.6   0.8   1.7e-12   49.6   0.1   2.0   1   1   1   2   2   2   2 -
anno1.g42232.t1      -          PF00047_full         -            7.2e-19   70.4   5.9   4.5e-10   41.7   0.7   2.1   1   1   1   2   2   2   2 -
anno1.g64066.t1      -          PF00047_full         -            9.9e-19   69.9   1.0   2.9e-08   35.8   0.0   2.1   1   1   1   2   2   2   2 -
anno1.g53473.t1      -          PF00047_full         -              1e-18   69.9   1.9   1.1e-18   69.8   1.9   1.0   1   0   0   1   1   1   1 -
anno1.g47540.t1      -          PF00047_full         -            1.1e-18   69.8   2.8   3.2e-13   52.0   0.2   2.6   2   0   0   2   2   2   2 -
anno1.g8428.t1       -          PF00047_full         -            1.1e-18   69.7   0.7   1.7e-09   39.8   0.2   2.8   1   1   1   2   2   2   2 -
anno1.g42231.t1      -          PF00047_full         -            1.3e-18   69.6   5.7   7.4e-10   41.0   0.7   2.1   1   1   0   2   2   2   2 -
anno1.g13037.t1      -          PF00047_full         -            1.3e-18   69.6   0.1   1.4e-13   53.2   0.0   2.0   1   1   1   2   2   2   2 -
anno1.g33666.t1      -          PF00047_full         -            1.3e-18   69.6   3.3   5.4e-11   44.7   0.2   2.4   2   1   1   3   3   2   2 -
anno1.g44875.t1      -          PF00047_full         -            1.5e-18   69.4   0.1   5.4e-16   61.0   0.0   2.2   1   1   1   2   2   2   1 -
anno1.g56223.t1      -          PF00047_full         -            1.5e-18   69.4   7.2   2.5e-06   29.5   0.2   3.5   1   1   2   3   3   3   3 -
anno1.g40554.t1      -          PF00047_full         -            1.5e-18   69.3   0.3   3.6e-08   35.5   0.0   3.5   1   1   2   3   3   3   3 -
anno1.g15930.t1      -          PF00047_full         -            1.8e-18   69.1   0.0   1.3e-12   50.0   0.0   2.1   1   1   1   2   2   2   2 -
anno1.g8198.t1       -          PF00047_full         -            2.4e-18   68.7   8.6   1.7e-08   36.6   0.9   3.4   2   1   1   3   3   3   2 -
anno1.g3083.t1       -          PF00047_full         -            2.5e-18   68.6   6.0   2.4e-08   36.1   0.3   2.5   1   1   1   2   2   2   2 -
anno1.g74305.t1      -          PF00047_full         -            2.6e-18   68.6  18.7   1.5e-10   43.3   0.4   5.0   2   2   2   4   4   4   2 -
anno1.g3086.t1       -          PF00047_full         -            2.6e-18   68.6   6.0   2.2e-08   36.2   0.3   2.3   1   1   1   2   2   2   2 -
anno1.g29477.t1      -          PF00047_full         -            3.1e-18   68.3   0.0   7.4e-10   41.0   0.0   2.0   1   1   1   2   2   2   2 -
anno1.g57288.t1      -          PF00047_full         -            3.1e-18   68.3   0.0   7.4e-11   44.3   0.0   2.3   1   1   1   2   2   2   2 -
anno1.g78784.t1      -          PF00047_full         -            3.5e-18   68.1   0.7   8.2e-18   66.9   0.7   1.6   1   0   0   1   1   1   1 -
anno1.g38681.t1      -          PF00047_full         -            4.9e-18   67.7   2.5   3.6e-09   38.8   0.1   2.1   1   1   1   2   2   2   2 -
anno1.g38683.t1      -          PF00047_full         -            4.9e-18   67.7   2.5   3.6e-09   38.8   0.1   2.1   1   1   1   2   2   2   2 -
anno1.g56229.t1      -          PF00047_full         -            5.3e-18   67.6   5.0   9.3e-06   27.7   2.2   3.1   1   1   2   3   3   3   3 -
anno1.g55183.t1      -          PF00047_full         -            6.1e-18   67.4   0.6   3.3e-06   29.1   0.0   3.6   2   1   1   3   3   3   3 -
anno1.g70133.t1      -          PF00047_full         -              8e-18   67.0   0.2   4.1e-09   38.6   0.0   2.3   1   1   1   2   2   2   2 -
anno1.g77963.t1      -          PF00047_full         -            8.2e-18   66.9   5.6   4.2e-10   41.8   0.0   3.0   2   1   1   3   3   2   2 -
anno1.g7037.t1       -          PF00047_full         -            1.2e-17   66.4   0.1   3.4e-09   38.9   0.0   2.1   1   1   1   2   2   2   2 -
anno1.g58375.t1      -          PF00047_full         -            1.2e-17   66.4   0.1   5.5e-11   44.7   0.0   2.2   1   1   1   2   2   2   2 -
anno1.g40358.t1      -          PF00047_full         -            1.7e-17   65.9   3.1   1.1e-12   50.2   0.3   2.4   2   1   0   2   2   2   2 -
anno1.g50810.t1      -          PF00047_full         -            2.1e-17   65.6   0.0   5.8e-12   47.9   0.0   2.4   2   0   0   2   2   2   2 -
anno1.g29475.t1      -          PF00047_full         -            2.3e-17   65.5   0.1   6.3e-13   51.0   0.0   2.1   1   1   1   2   2   2   2 -
anno1.g76347.t1      -          PF00047_full         -            2.4e-17   65.4   9.4   1.8e-08   36.5   0.9   3.1   1   1   3   4   4   2   2 -
anno1.g72317.t1      -          PF00047_full         -            2.5e-17   65.4   0.2   1.8e-09   39.7   0.1   2.2   1   1   1   2   2   2   2 -
anno1.g10596.t1      -          PF00047_full         -            2.6e-17   65.3   0.7     4e-15   58.2   0.1   2.3   1   1   1   2   2   2   1 -
anno1.g7040.t1       -          PF00047_full         -            3.8e-17   64.8   0.2   1.5e-08   36.7   0.0   2.4   1   1   1   2   2   2   2 -
anno1.g17151.t1      -          PF00047_full         -            5.5e-17   64.2   1.1   1.7e-08   36.6   0.1   2.2   2   0   0   2   2   2   2 -
anno1.g81443.t1      -          PF00047_full         -            5.6e-17   64.2   2.1   1.9e-07   33.2   0.1   2.1   1   1   0   2   2   2   2 -
anno1.g393.t1        -          PF00047_full         -            7.1e-17   63.9   1.0   2.2e-08   36.2   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g53204.t1      -          PF00047_full         -            7.1e-17   63.9   0.0   2.7e-07   32.7   0.0   3.7   2   2   2   4   4   3   2 -
anno1.g43301.t1      -          PF00047_full         -            7.2e-17   63.9   9.1   3.1e-11   45.5   0.9   4.4   2   1   1   3   3   3   2 -
anno1.g81073.t1      -          PF00047_full         -            8.4e-17   63.7   0.1     1e-16   63.4   0.1   1.0   1   0   0   1   1   1   1 -
anno1.g25736.t1      -          PF00047_full         -            8.4e-17   63.7  21.3   2.2e-08   36.2   7.5   4.1   1   1   2   3   3   3   3 -
anno1.g10438.t1      -          PF00047_full         -              1e-16   63.4  14.1   3.7e-08   35.5   0.6   3.1   1   1   1   3   3   3   3 -
anno1.g76145.t1      -          PF00047_full         -            1.1e-16   63.3   0.4   1.1e-16   63.3   0.4   1.0   1   0   0   1   1   1   1 -
anno1.g29474.t1      -          PF00047_full         -            1.5e-16   62.9  11.2   2.4e-08   36.1   0.2   3.7   3   1   1   4   4   2   2 -
anno1.g46454.t1      -          PF00047_full         -            1.7e-16   62.7   2.8   2.9e-14   55.4   0.6   2.1   1   1   1   2   2   2   1 -
anno1.g16332.t1      -          PF00047_full         -            2.1e-16   62.3   8.0   1.6e-14   56.2   1.1   2.9   1   1   1   2   2   2   1 -
anno1.g47064.t1      -          PF00047_full         -            2.3e-16   62.2   5.3   1.9e-07   33.1   0.6   2.1   1   1   0   2   2   2   2 -
anno1.g35884.t2      -          PF00047_full         -            2.5e-16   62.1   3.7   4.7e-07   31.9   0.1   3.4   2   1   1   4   4   2   2 -
anno1.g15086.t1      -          PF00047_full         -            2.8e-16   61.9   1.6   8.2e-13   50.7   0.1   2.3   1   1   1   2   2   2   1 -
anno1.g73310.t1      -          PF00047_full         -            2.8e-16   61.9  10.3     5e-11   44.8   1.0   2.6   2   0   0   2   2   2   2 -
anno1.g82038.t1      -          PF00047_full         -            2.9e-16   61.9   2.2   1.7e-07   33.4   0.3   2.2   1   1   1   2   2   2   2 -
anno1.g82039.t1      -          PF00047_full         -            2.9e-16   61.9   2.2   1.7e-07   33.4   0.3   2.2   1   1   1   2   2   2   2 -
anno1.g57287.t1      -          PF00047_full         -            3.3e-16   61.7   1.0   5.1e-16   61.1   1.0   1.5   1   1   0   1   1   1   1 -
anno1.g51599.t1      -          PF00047_full         -            3.4e-16   61.7   1.0   7.1e-16   60.6   1.0   1.5   1   0   0   1   1   1   1 -
anno1.g77611.t1      -          PF00047_full         -            3.6e-16   61.6   0.4   3.8e-15   58.3   0.0   2.1   2   0   0   2   2   1   1 -
anno1.g3335.t1       -          PF00047_full         -            3.9e-16   61.5   0.1   4.2e-16   61.4   0.1   1.0   1   0   0   1   1   1   1 -
anno1.g479.t1        -          PF00047_full         -            4.4e-16   61.3   0.0   4.9e-16   61.1   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g83101.t1      -          PF00047_full         -            5.7e-16   60.9   4.5   2.7e-07   32.7   0.0   3.1   2   1   1   3   3   2   2 -
anno1.g3862.t1       -          PF00047_full         -            6.4e-16   60.8  16.0   3.1e-08   35.7   0.9   3.1   1   1   1   3   3   3   2 -
anno1.g46200.t1      -          PF00047_full         -            6.5e-16   60.7   0.6   3.7e-13   51.8   0.1   2.3   1   1   1   2   2   2   1 -
anno1.g66353.t1      -          PF00047_full         -            7.7e-16   60.5   0.2   1.4e-15   59.7   0.1   1.6   1   1   0   1   1   1   1 -
anno1.g23747.t1      -          PF00047_full         -            9.2e-16   60.3   0.8   1.3e-15   59.8   0.8   1.2   1   0   0   1   1   1   1 -
anno1.g74804.t1      -          PF00047_full         -            9.3e-16   60.2   0.7   5.3e-08   35.0   0.0   3.0   2   1   1   3   3   2   2 -
anno1.g49397.t1      -          PF00047_full         -            1.1e-15   60.1   0.1   1.9e-15   59.2   0.1   1.4   1   0   0   1   1   1   1 -
anno1.g13163.t1      -          PF00047_full         -            1.3e-15   59.8   1.3   2.8e-15   58.7   1.3   1.5   1   0   0   1   1   1   1 -
anno1.g79564.t1      -          PF00047_full         -            1.6e-15   59.5   0.0   1.7e-15   59.4   0.0   1.0   1   0   0   1   1   1   1 -
anno1.g34507.t1      -          PF00047_full         -            1.6e-15   59.5   0.0     4e-15   58.2   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g81769.t1      -          PF00047_full         -            1.6e-15   59.4   0.2     1e-13   53.6   0.0   2.1   1   1   1   2   2   2   1 -
anno1.g21976.t1      -          PF00047_full         -            1.8e-15   59.3   0.0   2.3e-15   59.0   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g56236.t1      -          PF00047_full         -            1.8e-15   59.3   0.1   2.9e-06   29.3   0.0   2.1   1   1   1   2   2   2   2 -
anno1.g38866.t1      -          PF00047_full         -            1.9e-15   59.2   1.0   1.9e-15   59.2   1.0   2.4   1   1   1   2   2   1   1 -
anno1.g38867.t1      -          PF00047_full         -            1.9e-15   59.2   1.0   1.9e-15   59.2   1.0   2.4   1   1   1   2   2   1   1 -
anno1.g29602.t1      -          PF00047_full         -            1.9e-15   59.2   1.6   5.2e-15   57.8   1.5   1.7   1   1   0   1   1   1   1 -
anno1.g769.t1        -          PF00047_full         -            2.2e-15   59.0  15.5   6.5e-08   34.7   0.9   3.1   1   1   2   3   3   3   2 -
anno1.g66352.t1      -          PF00047_full         -            2.3e-15   59.0   1.3   4.2e-15   58.1   0.5   2.0   2   0   0   2   2   1   1 -
anno1.g61292.t1      -          PF00047_full         -            2.4e-15   58.9   0.0   3.6e-15   58.3   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g61296.t1      -          PF00047_full         -            2.4e-15   58.9   0.0   3.6e-15   58.3   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g45304.t1      -          PF00047_full         -            2.5e-15   58.8   0.6   1.3e-08   36.9   0.0   2.0   1   1   1   2   2   2   2 -
anno1.g45305.t1      -          PF00047_full         -            2.5e-15   58.8   0.6   1.3e-08   36.9   0.0   2.0   1   1   1   2   2   2   2 -
anno1.g15434.t1      -          PF00047_full         -            2.8e-15   58.7   0.4   4.7e-09   38.4   0.3   2.8   2   1   1   3   3   2   2 -
anno1.g50737.t1      -          PF00047_full         -            2.9e-15   58.6   0.0   3.5e-15   58.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g62228.t1      -          PF00047_full         -              3e-15   58.6  11.2   1.9e-11   46.2   3.1   3.1   1   1   1   2   2   2   2 -
anno1.g80282.t1      -          PF00047_full         -            3.5e-15   58.4   0.1   2.3e-07   32.9   0.0   2.0   1   1   0   2   2   2   2 -
anno1.g64715.t1      -          PF00047_full         -            4.3e-15   58.1   3.2   5.1e-15   57.8   3.2   1.0   1   0   0   1   1   1   1 -
anno1.g62229.t1      -          PF00047_full         -            4.6e-15   58.0  10.9     3e-11   45.6   3.4   3.1   1   1   1   2   2   2   2 -
anno1.g520.t1        -          PF00047_full         -            4.6e-15   58.0   5.8   3.4e-10   42.1   1.9   2.0   1   1   1   2   2   2   2 -
anno1.g36131.t1      -          PF00047_full         -            4.9e-15   57.9   0.2   9.4e-15   57.0   0.2   1.4   1   0   0   1   1   1   1 -
anno1.g49820.t1      -          PF00047_full         -            5.3e-15   57.8   0.1   7.6e-15   57.3   0.1   1.3   1   0   0   1   1   1   1 -
anno1.g42759.t1      -          PF00047_full         -            5.4e-15   57.8   2.9   7.6e-10   41.0   0.1   3.1   2   1   1   3   3   3   2 -
anno1.g56233.t1      -          PF00047_full         -            6.1e-15   57.6   0.1   5.3e-06   28.5   0.1   2.1   1   1   1   2   2   2   2 -
anno1.g47587.t1      -          PF00047_full         -            6.2e-15   57.6   3.6   8.2e-15   57.2   3.6   1.1   1   0   0   1   1   1   1 -
anno1.g73696.t1      -          PF00047_full         -            6.4e-15   57.5   1.2   3.2e-09   39.0   0.0   2.1   1   1   1   2   2   2   2 -
anno1.g43299.t1      -          PF00047_full         -            7.6e-15   57.3   3.5   1.3e-08   37.0   0.8   2.1   1   1   1   2   2   2   2 -
anno1.g30513.t1      -          PF00047_full         -            7.8e-15   57.2   0.8   3.6e-06   29.0   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g43973.t1      -          PF00047_full         -            8.7e-15   57.1   6.2   9.2e-08   34.2   1.8   3.0   2   1   0   3   3   2   2 -
anno1.g21574.t1      -          PF00047_full         -            9.2e-15   57.0   0.0   1.1e-14   56.7   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g83373.t1      -          PF00047_full         -            9.5e-15   57.0   0.0   1.1e-14   56.8   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g57796.t2      -          PF00047_full         -            1.3e-14   56.5  10.1   3.1e-07   32.5   0.1   3.2   1   1   2   3   3   3   2 -
anno1.g68371.t1      -          PF00047_full         -            1.3e-14   56.5   0.3   1.7e-14   56.2   0.3   1.1   1   0   0   1   1   1   1 -
anno1.g469.t1        -          PF00047_full         -            1.4e-14   56.4   0.2   2.2e-14   55.8   0.2   1.3   1   0   0   1   1   1   1 -
anno1.g12927.t1      -          PF00047_full         -            1.4e-14   56.4   0.7   2.8e-14   55.4   0.1   1.8   2   0   0   2   2   1   1 -
anno1.g51460.t1      -          PF00047_full         -            1.6e-14   56.2   6.7   9.2e-08   34.2   1.8   3.0   2   1   0   3   3   2   2 -
anno1.g65049.t1      -          PF00047_full         -            1.8e-14   56.0   0.3   1.8e-14   56.0   0.3   1.7   2   0   0   2   2   1   1 -
anno1.g30228.t1      -          PF00047_full         -              2e-14   55.9   2.1   2.3e-14   55.7   2.1   1.0   1   0   0   1   1   1   1 -
anno1.g8344.t1       -          PF00047_full         -              2e-14   55.9  10.0   1.7e-05   26.8   1.0   3.3   1   1   2   3   3   3   3 -
anno1.g10897.t1      -          PF00047_full         -              2e-14   55.9   0.7     2e-14   55.9   0.7   1.4   2   0   0   2   2   1   1 -
anno1.g68338.t1      -          PF00047_full         -            2.2e-14   55.8   0.1     4e-14   54.9   0.1   1.3   1   0   0   1   1   1   1 -
anno1.g66396.t1      -          PF00047_full         -            2.4e-14   55.6   0.1   3.8e-14   55.0   0.1   1.3   1   0   0   1   1   1   1 -
anno1.g21503.t1      -          PF00047_full         -            2.5e-14   55.6   0.6   4.8e-14   54.7   0.0   1.7   2   0   0   2   2   1   1 -
anno1.g56235.t1      -          PF00047_full         -            2.6e-14   55.5   0.1   1.1e-05   27.5   0.0   2.1   1   1   1   2   2   2   2 -
anno1.g7825.t1       -          PF00047_full         -            2.7e-14   55.5   1.1   4.1e-14   54.9   0.1   1.8   2   0   0   2   2   1   1 -
anno1.g16080.t1      -          PF00047_full         -              3e-14   55.3   8.5   1.2e-06   30.5   0.5   3.5   3   1   1   4   4   3   2 -
anno1.g19433.t1      -          PF00047_full         -            3.1e-14   55.3   0.3   3.4e-14   55.1   0.3   1.0   1   0   0   1   1   1   1 -
anno1.g30106.t1      -          PF00047_full         -            3.2e-14   55.2   0.1   3.2e-14   55.2   0.1   2.4   3   0   0   3   3   1   1 -
anno1.g66397.t1      -          PF00047_full         -            3.3e-14   55.2   0.0   4.3e-14   54.8   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g51459.t1      -          PF00047_full         -            3.3e-14   55.2   0.4   4.1e-06   28.8   0.0   2.3   1   1   1   2   2   2   2 -
anno1.g68370.t1      -          PF00047_full         -            3.4e-14   55.1   0.3   3.4e-14   55.1   0.3   1.8   2   0   0   2   2   1   1 -
anno1.g18007.t1      -          PF00047_full         -            3.5e-14   55.1   0.3   8.3e-14   53.9   0.3   1.5   1   0   0   1   1   1   1 -
anno1.g43496.t1      -          PF00047_full         -            3.6e-14   55.1   3.3     2e-08   36.3   0.5   2.3   1   1   1   2   2   2   2 -
anno1.g1122.t1       -          PF00047_full         -            3.9e-14   54.9   0.1   4.5e-14   54.8   0.1   1.0   1   0   0   1   1   1   1 -
anno1.g73805.t1      -          PF00047_full         -            4.2e-14   54.8   0.0   5.4e-14   54.5   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g38358.t1      -          PF00047_full         -            4.4e-14   54.8   0.3   5.7e-14   54.4   0.3   1.2   1   0   0   1   1   1   1 -
anno1.g25573.t1      -          PF00047_full         -            4.7e-14   54.7   6.9   0.00032   22.6   0.2   3.3   1   1   2   3   3   3   3 -
