#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g20980.t1      -          PF00047_full         -                  0 2587.1   0.0   1.6e-14   54.9   0.0  78.5  17  13  55  78  78  78  75 -
anno1.g30757.t1      -          PF00047_full         -            7.5e-07   29.9   1.1   4.4e-06   27.4   0.1   2.0   1   1   1   2   2   2   1 -
anno1.g23291.t1      -          PF00047_full         -            9.2e-07   29.6   0.1   2.5e-06   28.2   0.1   1.7   1   0   0   1   1   1   1 -
anno1.g18939.t2      -          PF00047_full         -            1.1e-06   29.3   0.1   2.5e-06   28.2   0.1   1.5   1   0   0   1   1   1   1 -
anno1.g31696.t1      -          PF00047_full         -            1.3e-06   29.1   0.2   2.2e-06   28.3   0.2   1.4   1   0   0   1   1   1   1 -
anno1.g22427.t1      -          PF00047_full         -            1.3e-06   29.0   0.0   2.1e-06   28.4   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g15916.t1      -          PF00047_full         -            2.8e-06   28.0   0.0   3.8e-06   27.6   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g4929.t1       -          PF00047_full         -            3.1e-06   27.8   0.0     7e-06   26.7   0.0   1.5   1   1   0   1   1   1   1 -
anno1.g18684.t1      -          PF00047_full         -            3.2e-06   27.8   0.0   6.4e-06   26.8   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g29491.t1      -          PF00047_full         -            3.7e-06   27.6   0.2   4.9e-06   27.2   0.2   1.2   1   0   0   1   1   1   1 -
anno1.g26644.t1      -          PF00047_full         -              4e-06   27.5   7.8    0.0005   20.7   0.6   2.8   2   1   1   3   3   2   2 -
anno1.g18147.t1      -          PF00047_full         -            4.7e-06   27.3   0.0     8e-06   26.5   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g14096.t1      -          PF00047_full         -            4.8e-06   27.2   4.9   0.00013   22.5   0.8   2.5   2   0   0   2   2   2   1 -
anno1.g6478.t1       -          PF00047_full         -            5.8e-06   27.0   3.1   7.6e-06   26.6   3.1   1.2   1   0   0   1   1   1   1 -
anno1.g18949.t1      -          PF00047_full         -            6.8e-06   26.7   0.1   2.5e-05   24.9   0.1   1.9   1   0   0   1   1   1   1 -
anno1.g24915.t1      -          PF00047_full         -            6.9e-06   26.7   2.0   6.9e-06   26.7   2.0   2.0   1   1   1   2   2   2   1 -
anno1.g3768.t1       -          PF00047_full         -            1.3e-05   25.9   0.6   4.8e-05   24.0   0.1   2.2   2   0   0   2   2   1   1 -
anno1.g24311.t1      -          PF00047_full         -            1.7e-05   25.5   0.0   2.8e-05   24.8   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g26406.t1      -          PF00047_full         -              2e-05   25.2   0.6   4.5e-05   24.1   0.6   1.8   1   1   0   1   1   1   1 -
anno1.g16599.t1      -          PF00047_full         -            2.2e-05   25.1   0.1   2.8e-05   24.7   0.1   1.3   1   0   0   1   1   1   1 -
anno1.g8235.t1       -          PF00047_full         -            2.4e-05   24.9   1.0   2.4e-05   24.9   1.0   1.8   2   0   0   2   2   1   1 -
anno1.g17354.t1      -          PF00047_full         -            2.6e-05   24.8   0.2   4.8e-05   24.0   0.0   1.4   2   0   0   2   2   1   1 -
anno1.g6381.t1       -          PF00047_full         -            3.3e-05   24.5   0.9      0.46   11.0   0.0   3.6   3   1   0   3   3   3   1 -
anno1.g14685.t1      -          PF00047_full         -            3.7e-05   24.4   0.4   0.00012   22.6   0.3   2.2   1   1   0   1   1   1   1 -
anno1.g5371.t1       -          PF00047_full         -            4.1e-05   24.2   5.8   7.9e-05   23.3   5.8   1.4   1   0   0   1   1   1   1 -
anno1.g25720.t1      -          PF00047_full         -            4.2e-05   24.2   1.2     0.045   14.3   0.1   3.1   2   1   1   3   3   3   1 -
anno1.g14690.t1      -          PF00047_full         -            5.3e-05   23.8   0.6   0.00025   21.7   0.6   1.9   1   1   0   1   1   1   1 -
anno1.g16663.t1      -          PF00047_full         -            5.4e-05   23.8   0.1   9.8e-05   23.0   0.1   1.3   1   0   0   1   1   1   1 -
anno1.g14547.t1      -          PF00047_full         -            7.6e-05   23.3  22.4     0.024   15.2   1.6   5.3   1   1   2   4   4   4   1 -
anno1.g28884.t1      -          PF00047_full         -            0.00011   22.8   0.1   0.00014   22.4   0.1   1.1   1   0   0   1   1   1   1 -
anno1.g31386.t1      -          PF00047_full         -            0.00016   22.2   0.1   0.00023   21.7   0.1   1.2   1   0   0   1   1   1   1 -
anno1.g24916.t1      -          PF00047_full         -            0.00024   21.7   0.2   0.00032   21.3   0.2   1.3   1   1   0   1   1   1   1 -
anno1.g30080.t1      -          PF00047_full         -            0.00025   21.6   0.0   0.00033   21.3   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g28633.t1      -          PF00047_full         -            0.00048   20.7   2.6     0.069   13.7   0.1   2.6   2   1   0   2   2   2   1 -
anno1.g9265.t1       -          PF00047_full         -            0.00051   20.6   0.5   0.00051   20.6   0.5   2.3   2   0   0   2   2   1   1 -
anno1.g24729.t1      -          PF00047_full         -            0.00053   20.6   0.1   0.00062   20.4   0.1   1.1   1   0   0   1   1   1   1 -
anno1.g4928.t1       -          PF00047_full         -            0.00072   20.1   0.0    0.0011   19.5   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g8236.t1       -          PF00047_full         -            0.00088   19.9   1.7   0.00088   19.9   1.7   1.7   2   0   0   2   2   1   1 -
anno1.g31723.t1      -          PF00047_full         -             0.0016   19.0   0.0    0.0034   17.9   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g28632.t1      -          PF00047_full         -             0.0058   17.2   0.9     0.021   15.3   0.9   1.8   1   1   0   1   1   1   1 -
anno1.g28619.t1      -          PF00047_full         -              0.006   17.2   0.1     0.012   16.2   0.1   1.5   1   0   0   1   1   1   1 -
anno1.g26960.t1      -          PF00047_full         -              0.007   16.9   0.1     0.032   14.8   0.0   1.8   2   0   0   2   2   1   1 -
anno1.g7701.t1       -          PF00047_full         -             0.0079   16.7   3.1      0.44   11.1   0.4   2.4   2   0   0   2   2   2   1 -
anno1.g18687.t1      -          PF00047_full         -             0.0081   16.7   0.0     0.011   16.3   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g25719.t1      -          PF00047_full         -             0.0091   16.6   0.3     0.045   14.3   0.3   2.1   1   1   0   1   1   1   1 -
anno1.g18690.t1      -          PF00047_full         -             0.0095   16.5   0.0     0.022   15.3   0.0   1.6   1   0   0   1   1   1   1 -
anno1.g14705.t1      -          PF00047_full         -              0.012   16.1   0.0     0.016   15.8   0.0   1.2   1   0   0   1   1   1   0 -
anno1.g24309.t1      -          PF00047_full         -              0.014   16.0   0.1      0.02   15.5   0.1   1.4   1   0   0   1   1   1   0 -
anno1.g30541.t1      -          PF00047_full         -              0.022   15.3   0.1     0.038   14.5   0.1   1.3   1   0   0   1   1   1   0 -
anno1.g14551.t1      -          PF00047_full         -              0.025   15.1   6.6      0.48   11.0   0.1   3.0   1   1   1   2   2   2   0 -
anno1.g31220.t1      -          PF00047_full         -              0.027   15.0   0.3     0.059   13.9   0.2   1.7   1   1   1   2   2   1   0 -
anno1.g22488.t1      -          PF00047_full         -              0.034   14.7   0.0     0.074   13.6   0.0   1.6   1   0   0   1   1   1   0 -
anno1.g3476.t1       -          PF00047_full         -              0.036   14.6   2.0     0.099   13.2   2.0   1.7   1   0   0   1   1   1   0 -
anno1.g25342.t1      -          PF00047_full         -              0.036   14.6   0.1      0.07   13.7   0.1   1.5   1   1   0   1   1   1   0 -
anno1.g29191.t1      -          PF00047_full         -              0.045   14.3   9.6       2.1    8.8   2.5   2.9   1   1   1   2   2   2   0 -
anno1.g27666.t1      -          PF00047_full         -              0.046   14.2   0.1     0.064   13.8   0.1   1.3   1   1   0   1   1   1   0 -
anno1.g31363.t1      -          PF00047_full         -              0.067   13.7   0.8      0.94   10.0   0.2   2.4   1   1   1   2   2   2   0 -
anno1.g30536.t1      -          PF00047_full         -               0.07   13.7   0.0     0.085   13.4   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g9057.t1       -          PF00047_full         -              0.078   13.5   1.3      0.71   10.4   0.0   2.5   2   1   0   2   2   2   0 -
anno1.g20588.t1      -          PF00047_full         -              0.084   13.4   0.0     0.098   13.2   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g28144.t1      -          PF00047_full         -               0.13   12.8   0.4      0.13   12.8   0.4   1.7   2   0   0   2   2   1   0 -
anno1.g8895.t1       -          PF00047_full         -               0.14   12.7   0.7         9    6.8   0.0   2.2   2   0   0   2   2   2   0 -
anno1.g30472.t1      -          PF00047_full         -               0.17   12.4   0.0      0.31   11.6   0.0   1.4   2   0   0   2   2   1   0 -
anno1.g29472.t1      -          PF00047_full         -               0.21   12.1   0.0       1.1    9.8   0.0   1.9   2   0   0   2   2   1   0 -
anno1.g1218.t1       -          PF00047_full         -               0.28   11.7   0.0      0.73   10.4   0.0   1.7   2   0   0   2   2   1   0 -
anno1.g23123.t1      -          PF00047_full         -                1.6    9.2   8.5     0.065   13.8   2.4   1.8   2   1   0   2   2   1   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF00047_full_profile.hmm
# Target file:     ../input/braker_aa_files/s_pistillata_soft_mask_braker_filtered_proteins.fa
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_gff/s_pistillata_soft_mask_braker_filtered_proteins_PF00047_full_profile_hmmer_braker3_gff_results.txt ../output/PF00047_full_profile.hmm ../input/braker_aa_files/s_pistillata_soft_mask_braker_filtered_proteins.fa 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Sat Feb 15 18:51:12 2025
# [ok]
