#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g20980.t1      -          PF13895_full         -                  0 2829.4   0.0   2.7e-19   70.3   0.1  78.7  10   5  65  79  79  78  76 -
anno1.g30080.t1      -          PF13895_full         -            1.3e-07   32.3   0.0   1.5e-07   32.0   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g18684.t1      -          PF13895_full         -            1.4e-07   32.2   0.0   2.7e-07   31.2   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g14106.t1      -          PF13895_full         -            1.9e-07   31.7   1.9     5e-07   30.4   1.9   1.7   1   0   0   1   1   1   1 -
anno1.g32261.t1      -          PF13895_full         -              2e-07   31.7   0.1   2.3e-07   31.5   0.1   1.1   1   0   0   1   1   1   1 -
anno1.g24915.t1      -          PF13895_full         -              2e-07   31.6   2.9   0.00055   20.5   2.5   2.3   1   1   1   2   2   2   2 -
anno1.g12885.t1      -          PF13895_full         -            2.3e-07   31.5   0.1   3.1e-07   31.0   0.1   1.1   1   0   0   1   1   1   1 -
anno1.g24311.t1      -          PF13895_full         -            4.7e-07   30.4   0.1   5.6e-06   26.9   0.0   2.3   2   1   1   3   3   1   1 -
anno1.g25712.t1      -          PF13895_full         -            6.8e-07   29.9   0.9   1.7e-06   28.6   0.9   1.7   1   1   0   1   1   1   1 -
anno1.g4929.t1       -          PF13895_full         -            7.2e-07   29.8   0.0   1.3e-06   28.9   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g7701.t1       -          PF13895_full         -            8.4e-07   29.6   2.2    0.0012   19.4   0.1   2.5   2   0   0   2   2   2   1 -
anno1.g28633.t1      -          PF13895_full         -            9.1e-07   29.5   2.7    0.0052   17.3   0.2   2.5   1   1   1   2   2   2   2 -
anno1.g5371.t1       -          PF13895_full         -            1.3e-06   28.9   6.4   3.7e-06   27.5   6.4   1.7   1   0   0   1   1   1   1 -
anno1.g3477.t1       -          PF13895_full         -            1.4e-06   28.9   0.0   2.4e-06   28.1   0.0   1.4   1   1   0   1   1   1   1 -
anno1.g6854.t1       -          PF13895_full         -            1.5e-06   28.8   0.1    0.0083   16.6   0.0   2.5   2   0   0   2   2   2   1 -
anno1.g14236.t1      -          PF13895_full         -            1.8e-06   28.5   2.4   1.8e-06   28.5   2.4   2.5   3   0   0   3   3   1   1 -
anno1.g6478.t1       -          PF13895_full         -            1.9e-06   28.4   4.4   2.4e-06   28.1   4.4   1.1   1   0   0   1   1   1   1 -
anno1.g22427.t1      -          PF13895_full         -              2e-06   28.4   0.0     3e-06   27.8   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g23924.t1      -          PF13895_full         -            3.2e-06   27.7   0.3     2e-05   25.1   0.1   2.2   1   1   1   2   2   1   1 -
anno1.g28632.t1      -          PF13895_full         -            4.2e-06   27.3   0.4   1.6e-05   25.5   0.4   2.0   1   1   0   1   1   1   1 -
anno1.g27506.t1      -          PF13895_full         -            8.6e-06   26.3   3.5   0.00019   22.0   0.7   2.4   1   1   1   2   2   2   1 -
anno1.g8235.t1       -          PF13895_full         -            9.1e-06   26.2   0.5   1.8e-05   25.3   0.5   1.5   1   0   0   1   1   1   1 -
anno1.g5971.t2       -          PF13895_full         -            1.3e-05   25.8   2.6   1.3e-05   25.8   2.6   2.3   2   0   0   2   2   1   1 -
anno1.g3768.t1       -          PF13895_full         -            2.1e-05   25.1   0.1   3.6e-05   24.3   0.1   1.4   1   0   0   1   1   1   1 -
anno1.g31363.t1      -          PF13895_full         -            2.8e-05   24.6   1.2   0.00018   22.1   0.5   2.2   1   1   1   2   2   2   1 -
anno1.g29191.t1      -          PF13895_full         -            5.8e-05   23.6   2.4      0.22   12.0   0.5   2.5   2   0   0   2   2   2   2 -
anno1.g9265.t1       -          PF13895_full         -            8.8e-05   23.0   0.1   8.8e-05   23.0   0.1   2.5   2   0   0   2   2   1   1 -
anno1.g31696.t1      -          PF13895_full         -            0.00012   22.6   1.4     0.013   15.9   0.5   2.2   1   1   0   2   2   2   1 -
anno1.g8236.t1       -          PF13895_full         -            0.00013   22.5   0.6   0.00031   21.2   0.6   1.6   1   0   0   1   1   1   1 -
anno1.g25720.t1      -          PF13895_full         -            0.00021   21.8   0.4     0.044   14.3   0.1   3.0   2   1   1   3   3   2   1 -
anno1.g11324.t1      -          PF13895_full         -            0.00026   21.5   3.1   0.00073   20.0   1.0   2.5   2   1   1   3   3   2   1 -
anno1.g31386.t1      -          PF13895_full         -             0.0003   21.3   0.2   0.00044   20.8   0.2   1.2   1   0   0   1   1   1   1 -
anno1.g18147.t1      -          PF13895_full         -            0.00035   21.1   0.0   0.00062   20.3   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g18690.t1      -          PF13895_full         -             0.0004   20.9   0.0   0.00089   19.8   0.0   1.6   1   0   0   1   1   1   1 -
anno1.g4928.t1       -          PF13895_full         -            0.00045   20.7   0.0   0.00077   20.0   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g18687.t1      -          PF13895_full         -            0.00052   20.5   0.0   0.00073   20.1   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g17354.t1      -          PF13895_full         -            0.00078   20.0   0.7    0.0021   18.6   0.0   1.8   2   0   0   2   2   1   1 -
anno1.g31220.t1      -          PF13895_full         -            0.00084   19.9   0.2    0.0023   18.4   0.1   1.7   1   1   1   2   2   1   1 -
anno1.g16599.t1      -          PF13895_full         -            0.00086   19.8   0.0   0.00096   19.7   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g15916.t1      -          PF13895_full         -            0.00095   19.7   0.0    0.0014   19.1   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g24729.t1      -          PF13895_full         -             0.0017   18.8   0.1     0.002   18.6   0.1   1.1   1   0   0   1   1   1   1 -
anno1.g29303.t1      -          PF13895_full         -             0.0019   18.7   0.4    0.0023   18.4   0.4   1.1   1   0   0   1   1   1   1 -
anno1.g8234.t1       -          PF13895_full         -             0.0021   18.6   4.5    0.0021   18.6   4.5   1.9   2   0   0   2   2   1   1 -
anno1.g1218.t1       -          PF13895_full         -             0.0023   18.4   0.0     0.007   16.9   0.0   1.8   1   0   0   1   1   1   1 -
anno1.g9056.t2       -          PF13895_full         -             0.0024   18.3  13.1      0.52   10.8   0.0   6.3   4   2   0   7   7   4   1 -
anno1.g16170.t1      -          PF13895_full         -             0.0027   18.2   0.1    0.0078   16.7   0.1   1.7   1   0   0   1   1   1   1 -
anno1.g27666.t1      -          PF13895_full         -             0.0031   18.0   0.4    0.0041   17.6   0.4   1.2   1   0   0   1   1   1   1 -
anno1.g1237.t1       -          PF13895_full         -             0.0035   17.8   4.8     0.004   17.6   0.2   2.4   2   1   0   2   2   2   1 -
anno1.g16663.t1      -          PF13895_full         -             0.0086   16.6   0.0     0.016   15.7   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g15303.t1      -          PF13895_full         -             0.0098   16.4   0.0     0.087   13.3   0.0   2.1   1   1   1   2   2   2   1 -
anno1.g24309.t1      -          PF13895_full         -              0.011   16.2   0.5     0.036   14.5   0.4   2.0   1   1   1   2   2   1   0 -
anno1.g30314.t1      -          PF13895_full         -              0.014   15.9   0.1     0.023   15.2   0.1   1.3   1   0   0   1   1   1   0 -
anno1.g13331.t1      -          PF13895_full         -              0.015   15.8   5.9      0.21   12.1   5.9   2.2   1   1   0   1   1   1   0 -
anno1.g31723.t1      -          PF13895_full         -              0.016   15.7   0.1      0.03   14.8   0.1   1.5   1   0   0   1   1   1   0 -
anno1.g14685.t1      -          PF13895_full         -              0.017   15.6   0.7      0.31   11.5   0.0   2.7   3   0   0   3   3   2   0 -
anno1.g26644.t1      -          PF13895_full         -              0.018   15.5   6.0       0.2   12.1   6.0   2.2   1   1   0   1   1   1   0 -
anno1.g20588.t1      -          PF13895_full         -              0.018   15.5   0.0     0.028   14.9   0.0   1.4   1   1   0   1   1   1   0 -
anno1.g30541.t1      -          PF13895_full         -               0.02   15.4   0.1     0.032   14.7   0.1   1.3   1   0   0   1   1   1   0 -
anno1.g3476.t1       -          PF13895_full         -              0.021   15.3   5.2     0.041   14.4   4.2   1.9   1   1   0   1   1   1   0 -
anno1.g29060.t1      -          PF13895_full         -              0.024   15.1   0.1      0.57   10.6   0.1   2.0   2   0   0   2   2   2   0 -
anno1.g8088.t1       -          PF13895_full         -              0.025   15.0   0.0     0.039   14.4   0.0   1.4   1   0   0   1   1   1   0 -
anno1.g28884.t1      -          PF13895_full         -              0.031   14.8   0.2      0.04   14.4   0.2   1.2   1   0   0   1   1   1   0 -
anno1.g17790.t1      -          PF13895_full         -              0.041   14.4   0.1     0.041   14.4   0.1   3.8   4   0   0   4   4   1   0 -
anno1.g25719.t1      -          PF13895_full         -              0.047   14.2   0.6      0.21   12.1   0.5   2.0   1   1   0   1   1   1   0 -
anno1.g26406.t1      -          PF13895_full         -              0.055   13.9   0.2      0.57   10.6   0.0   2.3   2   1   0   2   2   2   0 -
anno1.g24475.t1      -          PF13895_full         -              0.071   13.6   0.0      0.11   12.9   0.0   1.2   1   0   0   1   1   1   0 -
anno1.g30536.t1      -          PF13895_full         -              0.074   13.5   0.0     0.096   13.2   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g23145.t1      -          PF13895_full         -               0.13   12.8   0.0      0.36   11.3   0.0   1.7   1   0   0   1   1   1   0 -
anno1.g28619.t1      -          PF13895_full         -               0.16   12.5   0.4      0.38   11.2   0.1   1.8   2   0   0   2   2   1   0 -
anno1.g1231.t1       -          PF13895_full         -               0.17   12.3   0.0      0.27   11.7   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g28144.t1      -          PF13895_full         -                0.2   12.1   2.9      0.15   12.5   0.7   1.8   2   0   0   2   2   1   0 -
anno1.g9057.t1       -          PF13895_full         -                0.2   12.1   0.1        30    5.0   0.0   2.4   2   0   0   2   2   2   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF13895_full_profile.hmm
# Target file:     ../input/braker_aa_files/s_pistillata_soft_mask_braker_filtered_proteins.fa
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_gff/s_pistillata_soft_mask_braker_filtered_proteins_PF13895_full_profile_hmmer_braker3_gff_results.txt ../output/PF13895_full_profile.hmm ../input/braker_aa_files/s_pistillata_soft_mask_braker_filtered_proteins.fa 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Sat Feb 15 18:55:03 2025
# [ok]
