#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g20980.t1            -          PF00047_full         -                  0 2587.1   0.0   1.8e-14   54.9   0.0  78.5  17  13  55  78  78  78  75 -
g9056.t1             -          PF00047_full         -            1.9e-09   38.5   4.8      0.87   10.3   0.1   6.3   3   3   1   6   6   6   0 -
g8857.t1             -          PF00047_full         -            2.8e-09   38.0   0.2   8.1e-09   36.4   0.2   1.8   1   0   0   1   1   1   1 -
g30119.t1            -          PF00047_full         -            3.2e-09   37.8   0.1     8e-09   36.5   0.0   1.7   2   0   0   2   2   1   1 -
g21537.t1            -          PF00047_full         -            3.2e-09   37.8   0.1     7e-09   36.6   0.1   1.5   1   0   0   1   1   1   1 -
g5971.t1             -          PF00047_full         -            3.5e-09   37.6   1.8   3.5e-09   37.6   1.8   2.7   3   0   0   3   3   1   1 -
g5971.t2             -          PF00047_full         -            3.5e-09   37.6   1.8   3.5e-09   37.6   1.8   2.7   3   0   0   3   3   1   1 -
g11895.t1            -          PF00047_full         -            3.7e-09   37.5   0.1   1.1e-08   36.0   0.1   1.7   1   0   0   1   1   1   1 -
g16649.t1            -          PF00047_full         -              4e-09   37.4   0.1   1.1e-08   36.1   0.1   1.7   1   0   0   1   1   1   1 -
g9328.t1             -          PF00047_full         -            5.2e-09   37.1   0.0   1.6e-08   35.5   0.0   1.8   1   0   0   1   1   1   1 -
g1169.t1             -          PF00047_full         -            5.2e-09   37.1   1.3     1e-08   36.1   1.3   1.4   1   0   0   1   1   1   1 -
g1028.t1             -          PF00047_full         -            5.8e-09   36.9   8.6   4.9e-07   30.6   2.8   2.1   1   1   0   2   2   2   1 -
g20008.t1            -          PF00047_full         -            5.9e-09   36.9   0.0   9.8e-09   36.2   0.0   1.2   1   0   0   1   1   1   1 -
g30440.t2            -          PF00047_full         -            6.1e-09   36.8   2.5   8.6e-09   36.4   2.5   1.2   1   0   0   1   1   1   1 -
g26401.t1            -          PF00047_full         -            6.2e-09   36.8   0.5   1.3e-08   35.8   0.5   1.5   1   0   0   1   1   1   1 -
g14234.t2            -          PF00047_full         -            6.3e-09   36.8   0.1   1.4e-08   35.6   0.1   1.5   1   0   0   1   1   1   1 -
g14234.t1            -          PF00047_full         -            6.3e-09   36.8   0.1   1.4e-08   35.6   0.1   1.5   1   0   0   1   1   1   1 -
g11324.t1            -          PF00047_full         -            8.4e-09   36.4   1.2     8e-08   33.2   0.1   2.6   2   1   1   3   3   1   1 -
g28594.t1            -          PF00047_full         -            9.4e-09   36.2   0.9   1.3e-08   35.7   0.1   1.5   2   0   0   2   2   1   1 -
g29716.t1            -          PF00047_full         -            1.1e-08   36.0   0.1   1.5e-08   35.6   0.1   1.1   1   0   0   1   1   1   1 -
g14236.t1            -          PF00047_full         -            1.3e-08   35.8   1.4   3.3e-08   34.4   1.4   1.7   1   0   0   1   1   1   1 -
g8085.t1             -          PF00047_full         -            1.4e-08   35.7   0.0   5.2e-08   33.8   0.0   1.8   2   0   0   2   2   1   1 -
g14615.t1            -          PF00047_full         -            1.8e-08   35.3   0.0   2.6e-08   34.8   0.0   1.2   1   0   0   1   1   1   1 -
g18686.t1            -          PF00047_full         -            1.9e-08   35.3   0.6   4.1e-08   34.1   0.6   1.6   1   0   0   1   1   1   1 -
g20559.t2            -          PF00047_full         -            2.2e-08   35.0   0.1   3.2e-08   34.5   0.1   1.2   1   0   0   1   1   1   1 -
g7293.t2             -          PF00047_full         -            2.5e-08   34.8   0.1     6e-08   33.6   0.1   1.6   1   0   0   1   1   1   1 -
g23924.t1            -          PF00047_full         -            2.6e-08   34.8   0.2   5.9e-08   33.6   0.2   1.5   1   0   0   1   1   1   1 -
g14106.t1            -          PF00047_full         -            2.6e-08   34.8   1.7   5.7e-08   33.7   1.7   1.5   1   0   0   1   1   1   1 -
g18764.t1            -          PF00047_full         -            2.7e-08   34.7  13.6   0.00012   22.8   0.6   4.4   2   2   2   4   4   3   1 -
g30898.t1            -          PF00047_full         -              3e-08   34.6  19.8   7.5e-07   30.0   4.8   5.2   1   1   2   4   4   4   1 -
g5100.t1             -          PF00047_full         -            3.6e-08   34.3   0.0   4.7e-08   33.9   0.0   1.2   1   0   0   1   1   1   1 -
g18940.t2            -          PF00047_full         -            4.5e-08   34.0   0.0   4.5e-08   34.0   0.0   2.4   2   0   0   2   2   1   1 -
g18940.t1            -          PF00047_full         -            4.8e-08   33.9   0.0   4.8e-08   33.9   0.0   2.4   2   0   0   2   2   1   1 -
g27028.t1            -          PF00047_full         -            4.8e-08   33.9   9.8   1.9e-05   25.5   0.0   3.4   2   1   1   3   3   2   2 -
g14610.t2            -          PF00047_full         -            5.4e-08   33.8   0.8   6.6e-08   33.5   0.8   1.1   1   0   0   1   1   1   1 -
g30999.t1            -          PF00047_full         -            6.9e-08   33.4   0.6   1.3e-07   32.5   0.6   1.4   1   0   0   1   1   1   1 -
g2484.t1             -          PF00047_full         -            6.9e-08   33.4   0.8   3.8e-06   27.7   0.3   2.8   2   1   1   3   3   2   1 -
g11584.t1            -          PF00047_full         -              7e-08   33.4   0.2     7e-08   33.4   0.2   2.2   2   0   0   2   2   1   1 -
g2481.t2             -          PF00047_full         -            9.3e-08   33.0   6.0   1.8e-06   28.8   1.0   3.0   1   1   1   2   2   2   1 -
g17675.t1            -          PF00047_full         -            9.9e-08   32.9   3.3   7.2e-06   26.8   0.5   2.2   1   1   1   2   2   2   1 -
g29812.t1            -          PF00047_full         -            1.3e-07   32.5   0.1    0.0022   18.7   0.0   2.3   1   1   1   2   2   2   2 -
g29727.t1            -          PF00047_full         -            1.6e-07   32.2   0.2   1.6e-07   32.2   0.2   2.4   2   0   0   2   2   2   1 -
g7293.t1             -          PF00047_full         -            1.9e-07   32.0   1.3     4e-07   30.9   1.3   1.4   1   0   0   1   1   1   1 -
g6504.t1             -          PF00047_full         -              2e-07   31.9   0.8   7.3e-07   30.1   0.0   2.0   2   0   0   2   2   1   1 -
g12250.t1            -          PF00047_full         -            2.1e-07   31.8   1.0   6.1e-07   30.3   1.0   1.7   1   0   0   1   1   1   1 -
g20559.t1            -          PF00047_full         -            2.2e-07   31.8   0.1   8.3e-07   29.9   0.1   2.0   1   0   0   1   1   1   1 -
g30454.t1            -          PF00047_full         -            2.5e-07   31.6   0.1   3.7e-07   31.0   0.1   1.2   1   0   0   1   1   1   1 -
g8234.t1             -          PF00047_full         -            2.7e-07   31.5   4.8   2.7e-07   31.5   4.8   1.7   2   0   0   2   2   1   1 -
g17405.t1            -          PF00047_full         -            2.9e-07   31.4   0.2   6.7e-07   30.2   0.2   1.6   1   0   0   1   1   1   1 -
g21090.t1            -          PF00047_full         -            3.2e-07   31.2   0.1   6.8e-07   30.2   0.1   1.5   1   0   0   1   1   1   1 -
g6854.t1             -          PF00047_full         -            3.8e-07   31.0   0.0    0.0098   16.6   0.0   2.4   2   0   0   2   2   2   2 -
g32261.t1            -          PF00047_full         -            3.8e-07   31.0   0.1   5.1e-07   30.6   0.1   1.2   1   0   0   1   1   1   1 -
g28581.t1            -          PF00047_full         -            4.1e-07   30.9   0.3   1.7e-06   28.9   0.1   2.0   1   1   1   2   2   2   1 -
g3477.t1             -          PF00047_full         -            4.7e-07   30.7   0.1   2.7e-06   28.2   0.1   1.9   1   1   0   1   1   1   1 -
g22489.t2            -          PF00047_full         -            5.4e-07   30.5   0.0     0.041   14.6   0.0   2.3   2   0   0   2   2   2   2 -
g19311.t1            -          PF00047_full         -            8.2e-07   29.9   0.0   1.1e-06   29.5   0.0   1.2   1   0   0   1   1   1   1 -
g30757.t1            -          PF00047_full         -            8.5e-07   29.8   1.1     5e-06   27.3   0.1   2.0   1   1   1   2   2   2   1 -
g23291.t1            -          PF00047_full         -              1e-06   29.6   0.1   2.8e-06   28.2   0.1   1.7   1   0   0   1   1   1   1 -
g22487.t2            -          PF00047_full         -              1e-06   29.6   0.4      0.12   13.1   0.0   3.3   2   1   1   3   3   3   1 -
g18939.t1            -          PF00047_full         -            1.2e-06   29.3   0.1   2.6e-06   28.3   0.1   1.5   1   0   0   1   1   1   1 -
g18939.t2            -          PF00047_full         -            1.3e-06   29.3   0.1   2.8e-06   28.2   0.1   1.5   1   0   0   1   1   1   1 -
g31696.t1            -          PF00047_full         -            1.5e-06   29.1   0.2   2.5e-06   28.3   0.2   1.4   1   0   0   1   1   1   1 -
g22427.t1            -          PF00047_full         -            1.5e-06   29.0   0.0   2.4e-06   28.4   0.0   1.3   1   0   0   1   1   1   1 -
g15916.t1            -          PF00047_full         -            3.2e-06   28.0   0.0   4.3e-06   27.5   0.0   1.2   1   0   0   1   1   1   1 -
g4929.t1             -          PF00047_full         -            3.5e-06   27.8   0.0   7.7e-06   26.7   0.0   1.5   1   1   0   1   1   1   1 -
g18684.t1            -          PF00047_full         -            3.6e-06   27.8   0.0   7.2e-06   26.8   0.0   1.5   1   0   0   1   1   1   1 -
g29491.t1            -          PF00047_full         -            4.4e-06   27.5   0.2     6e-06   27.1   0.2   1.2   1   0   0   1   1   1   1 -
g26644.t1            -          PF00047_full         -            4.5e-06   27.5   7.8   0.00057   20.6   0.6   2.8   2   1   1   3   3   2   2 -
g18147.t1            -          PF00047_full         -            5.3e-06   27.3   0.0     9e-06   26.5   0.0   1.3   1   0   0   1   1   1   1 -
g14096.t1            -          PF00047_full         -            5.4e-06   27.2   4.9   0.00015   22.5   0.8   2.5   2   0   0   2   2   2   1 -
g6478.t1             -          PF00047_full         -            6.6e-06   27.0   3.1   8.7e-06   26.6   3.1   1.2   1   0   0   1   1   1   1 -
g18949.t1            -          PF00047_full         -            7.7e-06   26.7   0.1   2.8e-05   24.9   0.1   1.9   1   0   0   1   1   1   1 -
g24915.t1            -          PF00047_full         -            7.9e-06   26.7   2.0   7.9e-06   26.7   2.0   2.0   1   1   1   2   2   2   1 -
g3768.t1             -          PF00047_full         -            1.4e-05   25.8   0.6   5.4e-05   24.0   0.1   2.2   2   0   0   2   2   1   1 -
g24311.t1            -          PF00047_full         -            1.9e-05   25.4   0.0   3.1e-05   24.7   0.0   1.3   1   0   0   1   1   1   1 -
g26406.t1            -          PF00047_full         -            2.3e-05   25.2   0.6   5.1e-05   24.1   0.6   1.8   1   1   0   1   1   1   1 -
g16599.t1            -          PF00047_full         -            2.6e-05   25.0   0.1   3.2e-05   24.7   0.1   1.3   1   0   0   1   1   1   1 -
g17354.t1            -          PF00047_full         -            2.7e-05   25.0   0.0   5.4e-05   24.0   0.0   1.4   1   0   0   1   1   1   1 -
g8235.t1             -          PF00047_full         -            2.8e-05   24.9   1.0   2.8e-05   24.9   1.0   1.8   2   0   0   2   2   1   1 -
g6381.t1             -          PF00047_full         -            3.7e-05   24.5   0.9      0.51   11.0   0.0   3.6   3   1   0   3   3   3   1 -
g14685.t1            -          PF00047_full         -            4.2e-05   24.3   0.4   0.00014   22.6   0.3   2.2   1   1   0   1   1   1   1 -
g5371.t1             -          PF00047_full         -            4.6e-05   24.2   5.8   8.9e-05   23.3   5.8   1.4   1   0   0   1   1   1   1 -
g25720.t1            -          PF00047_full         -            4.8e-05   24.1   1.2     0.051   14.3   0.1   3.1   2   1   1   3   3   3   1 -
g14690.t1            -          PF00047_full         -              6e-05   23.8   0.6   0.00028   21.6   0.6   1.9   1   1   0   1   1   1   1 -
g16663.t1            -          PF00047_full         -            6.1e-05   23.8   0.1   0.00011   23.0   0.1   1.3   1   0   0   1   1   1   1 -
g14547.t1            -          PF00047_full         -            8.6e-05   23.3  22.4     0.027   15.2   1.6   5.3   1   1   2   4   4   4   1 -
g28884.t1            -          PF00047_full         -            0.00013   22.8   0.1   0.00016   22.4   0.1   1.1   1   0   0   1   1   1   1 -
g31386.t1            -          PF00047_full         -            0.00019   22.2   0.1   0.00027   21.7   0.1   1.2   1   0   0   1   1   1   1 -
g24916.t1            -          PF00047_full         -            0.00027   21.7   0.2   0.00036   21.3   0.2   1.3   1   1   0   1   1   1   1 -
g30080.t1            -          PF00047_full         -            0.00029   21.6   0.0   0.00037   21.2   0.0   1.1   1   0   0   1   1   1   1 -
g28633.t1            -          PF00047_full         -            0.00056   20.7   2.6     0.078   13.7   0.1   2.6   2   1   0   2   2   2   1 -
g9265.t1             -          PF00047_full         -            0.00057   20.6   0.5   0.00057   20.6   0.5   2.3   2   0   0   2   2   1   1 -
g24729.t1            -          PF00047_full         -            0.00061   20.5   0.1   0.00071   20.3   0.1   1.1   1   0   0   1   1   1   1 -
g4928.t1             -          PF00047_full         -            0.00082   20.1   0.0    0.0013   19.5   0.0   1.3   1   0   0   1   1   1   1 -
g8236.t1             -          PF00047_full         -            0.00099   19.9   1.7   0.00099   19.9   1.7   1.7   2   0   0   2   2   1   1 -
g25720.t2            -          PF00047_full         -             0.0013   19.5   1.0      0.04   14.6   0.1   2.2   1   1   1   2   2   2   1 -
g31723.t1            -          PF00047_full         -             0.0019   19.0   0.0    0.0039   17.9   0.0   1.5   1   0   0   1   1   1   1 -
g28632.t1            -          PF00047_full         -             0.0065   17.2   0.8     0.023   15.4   0.8   1.8   1   1   0   1   1   1   1 -
g28619.t1            -          PF00047_full         -             0.0067   17.1   0.1     0.013   16.2   0.1   1.5   1   0   0   1   1   1   1 -
g26960.t1            -          PF00047_full         -              0.008   16.9   0.1     0.037   14.7   0.0   1.8   2   0   0   2   2   1   1 -
g19835.t3            -          PF00047_full         -              0.008   16.9   0.5     0.028   15.1   0.5   1.8   1   1   0   1   1   1   1 -
g7701.t1             -          PF00047_full         -             0.0089   16.7   3.1      0.49   11.1   0.4   2.4   2   0   0   2   2   2   1 -
g18687.t1            -          PF00047_full         -             0.0091   16.7   0.0     0.013   16.3   0.0   1.2   1   0   0   1   1   1   1 -
g30898.t2            -          PF00047_full         -             0.0092   16.7  14.4      0.41   11.3   0.4   4.8   1   1   3   4   4   4   1 -
g25719.t1            -          PF00047_full         -               0.01   16.5   0.3     0.051   14.3   0.3   2.0   1   1   0   1   1   1   0 -
g18690.t1            -          PF00047_full         -              0.011   16.5   0.0     0.025   15.3   0.0   1.6   1   0   0   1   1   1   0 -
g14705.t1            -          PF00047_full         -              0.014   16.1   0.0     0.018   15.7   0.0   1.2   1   0   0   1   1   1   0 -
g24309.t1            -          PF00047_full         -              0.015   16.0   0.1     0.022   15.4   0.1   1.4   1   0   0   1   1   1   0 -
g30541.t1            -          PF00047_full         -              0.024   15.3   0.1     0.042   14.5   0.1   1.3   1   0   0   1   1   1   0 -
g14551.t1            -          PF00047_full         -              0.029   15.1   6.6      0.54   10.9   0.1   3.0   1   1   1   2   2   2   0 -
g31220.t1            -          PF00047_full         -              0.031   15.0   0.2     0.068   13.9   0.2   1.7   1   1   0   1   1   1   0 -
g31363.t1            -          PF00047_full         -              0.034   14.8   0.9         1   10.1   0.2   2.5   1   1   1   2   2   2   0 -
g30489.t1            -          PF00047_full         -              0.038   14.7   0.4     0.098   13.4   0.4   1.6   1   0   0   1   1   1   0 -
g22488.t1            -          PF00047_full         -              0.039   14.7   0.0     0.084   13.6   0.0   1.6   1   0   0   1   1   1   0 -
g3476.t1             -          PF00047_full         -              0.041   14.6   2.0      0.11   13.2   2.0   1.7   1   0   0   1   1   1   0 -
g25342.t1            -          PF00047_full         -              0.041   14.6   0.1     0.079   13.7   0.1   1.5   1   1   0   1   1   1   0 -
g29191.t1            -          PF00047_full         -              0.046   14.4   9.4       2.1    9.0   2.3   2.9   1   1   1   2   2   2   0 -
g27666.t1            -          PF00047_full         -              0.052   14.3   0.0      0.06   14.0   0.0   1.3   1   0   0   1   1   1   0 -
g30536.t1            -          PF00047_full         -               0.08   13.6   0.0     0.098   13.4   0.0   1.3   1   0   0   1   1   1   0 -
g9057.t1             -          PF00047_full         -              0.087   13.5   1.3       0.8   10.4   0.0   2.5   2   1   0   2   2   2   0 -
g20588.t1            -          PF00047_full         -              0.096   13.4   0.0      0.11   13.2   0.0   1.3   1   0   0   1   1   1   0 -
g6854.t2             -          PF00047_full         -               0.12   13.1   0.0      0.24   12.1   0.0   1.4   1   0   0   1   1   1   0 -
g28144.t1            -          PF00047_full         -               0.15   12.8   0.4      0.15   12.8   0.4   1.7   2   0   0   2   2   1   0 -
g8895.t1             -          PF00047_full         -               0.16   12.7   0.7        10    6.8   0.0   2.2   2   0   0   2   2   2   0 -
g30472.t1            -          PF00047_full         -                0.2   12.4   0.0      0.36   11.5   0.0   1.4   2   0   0   2   2   1   0 -
g29472.t1            -          PF00047_full         -               0.24   12.1   0.0       1.2    9.8   0.0   1.9   2   0   0   2   2   1   0 -
g1218.t1             -          PF00047_full         -               0.32   11.7   0.0      0.82   10.3   0.0   1.7   2   0   0   2   2   1   0 -
g23123.t1            -          PF00047_full         -                1.5    9.5   8.2     0.067   13.9   2.2   1.8   2   1   0   2   2   1   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF00047_full_profile.hmm
# Target file:     ../input/braker_aa_files/s_pistillata_soft_mask_braker.pep
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_soft_masked/s_pistillata_soft_mask_braker_PF00047_full_profile_hmmer_braker3_results.txt ../output/PF00047_full_profile.hmm ../input/braker_aa_files/s_pistillata_soft_mask_braker.pep 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Thu Oct 17 19:41:17 2024
# [ok]
