#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g20980.t1            -          PF13927_seed         -                  0 3305.8  19.3   7.1e-16   59.5   0.0  78.7  79   0   0  79  79  78  77 -
g20013.t1            -          PF13927_seed         -            8.5e-12   46.4   0.0   8.5e-12   46.4   0.0   2.1   3   0   0   3   3   1   1 -
g25714.t1            -          PF13927_seed         -            9.2e-12   46.3   0.1     9e-06   27.1   0.1   3.3   2   1   0   2   2   2   2 -
g18939.t2            -          PF13927_seed         -            9.9e-12   46.2   0.1   4.2e-11   44.2   0.1   2.2   1   0   0   1   1   1   1 -
g18939.t1            -          PF13927_seed         -            1.2e-11   46.0   0.1   3.9e-11   44.3   0.1   2.0   1   0   0   1   1   1   1 -
g14234.t2            -          PF13927_seed         -            1.7e-11   45.5   0.1   8.9e-11   43.2   0.1   2.4   1   0   0   1   1   1   1 -
g14234.t1            -          PF13927_seed         -            1.7e-11   45.5   0.1   8.9e-11   43.2   0.1   2.4   1   0   0   1   1   1   1 -
g1028.t1             -          PF13927_seed         -            1.7e-11   45.4   3.7     6e-06   27.7   0.3   2.3   2   0   0   2   2   2   2 -
g6502.t1             -          PF13927_seed         -            2.1e-11   45.2   0.1     6e-10   40.5   0.0   2.7   2   0   0   2   2   1   1 -
g30999.t1            -          PF13927_seed         -            2.5e-11   45.0   1.5   5.5e-11   43.8   1.5   1.6   1   0   0   1   1   1   1 -
g14738.t1            -          PF13927_seed         -            2.5e-11   45.0   0.1   3.4e-11   44.5   0.1   1.3   1   0   0   1   1   1   1 -
g19014.t1            -          PF13927_seed         -            2.6e-11   44.9   0.0   3.6e-11   44.4   0.0   1.2   1   0   0   1   1   1   1 -
g5369.t1             -          PF13927_seed         -            2.7e-11   44.8   0.0   3.9e-11   44.3   0.0   1.3   1   0   0   1   1   1   1 -
g27918.t1            -          PF13927_seed         -            2.8e-11   44.8   0.2   7.3e-11   43.4   0.2   1.7   1   0   0   1   1   1   1 -
g26014.t1            -          PF13927_seed         -            3.4e-11   44.5   0.0   5.7e-10   40.6   0.0   2.8   2   0   0   2   2   1   1 -
g18949.t1            -          PF13927_seed         -            3.4e-11   44.5   0.2   1.7e-10   42.3   0.1   2.4   2   0   0   2   2   1   1 -
g2267.t1             -          PF13927_seed         -            3.7e-11   44.4   0.1   2.6e-09   38.5   0.1   2.8   3   0   0   3   3   1   1 -
g14615.t1            -          PF13927_seed         -            4.4e-11   44.1   0.0   8.5e-11   43.2   0.0   1.5   1   0   0   1   1   1   1 -
g29812.t1            -          PF13927_seed         -            5.7e-11   43.8   0.4   0.00016   23.1   0.0   2.7   2   1   0   2   2   2   2 -
g9774.t2             -          PF13927_seed         -              1e-10   43.0   0.1   1.7e-10   42.3   0.1   1.4   1   0   0   1   1   1   1 -
g31696.t1            -          PF13927_seed         -            1.1e-10   42.9   0.3   1.5e-06   29.6   0.2   2.2   1   1   1   2   2   2   2 -
g27979.t1            -          PF13927_seed         -            1.2e-10   42.7   0.0   1.9e-10   42.1   0.0   1.3   1   0   0   1   1   1   1 -
g24735.t1            -          PF13927_seed         -            1.2e-10   42.7   0.4   0.00011   23.6   0.0   2.1   2   0   0   2   2   2   2 -
g1169.t1             -          PF13927_seed         -            1.4e-10   42.5   1.9   2.3e-10   41.8   0.6   2.2   2   0   0   2   2   1   1 -
g17127.t2            -          PF13927_seed         -            1.5e-10   42.5   0.0   3.7e-10   41.2   0.0   1.7   1   0   0   1   1   1   1 -
g17127.t1            -          PF13927_seed         -            1.9e-10   42.1   0.0   4.4e-10   40.9   0.0   1.6   1   0   0   1   1   1   1 -
g5352.t1             -          PF13927_seed         -              2e-10   42.1   0.1   8.5e-09   36.8   0.1   2.7   1   1   0   1   1   1   1 -
g4929.t1             -          PF13927_seed         -              2e-10   42.0   0.2   4.4e-10   40.9   0.0   1.7   2   0   0   2   2   1   1 -
g14236.t1            -          PF13927_seed         -            2.1e-10   42.0   0.1   2.1e-09   38.8   0.1   2.9   1   0   0   1   1   1   1 -
g20008.t1            -          PF13927_seed         -            2.2e-10   41.9   0.1   7.4e-10   40.2   0.0   1.8   2   0   0   2   2   1   1 -
g21537.t1            -          PF13927_seed         -            2.3e-10   41.9   0.0   7.9e-10   40.1   0.0   1.9   1   0   0   1   1   1   1 -
g17389.t1            -          PF13927_seed         -            2.8e-10   41.6   0.1   6.1e-10   40.5   0.1   1.6   1   0   0   1   1   1   1 -
g7293.t2             -          PF13927_seed         -            3.1e-10   41.5   0.2   8.5e-10   40.0   0.2   1.8   1   0   0   1   1   1   1 -
g29727.t1            -          PF13927_seed         -            4.5e-10   40.9   0.1   1.2e-09   39.5   0.1   1.8   1   0   0   1   1   1   1 -
g8857.t1             -          PF13927_seed         -            5.3e-10   40.7   0.2   7.5e-09   37.0   0.0   2.7   2   0   0   2   2   1   1 -
g28632.t1            -          PF13927_seed         -              6e-10   40.5   0.0   9.8e-10   39.8   0.0   1.4   1   0   0   1   1   1   1 -
g14235.t1            -          PF13927_seed         -            7.1e-10   40.3   0.0   3.1e-09   38.2   0.0   2.2   1   0   0   1   1   1   1 -
g27028.t1            -          PF13927_seed         -            9.4e-10   39.9   0.9   0.00042   21.8   0.1   3.1   2   1   0   2   2   2   2 -
g2481.t2             -          PF13927_seed         -              1e-09   39.8   1.7   2.5e-07   32.1   0.8   3.1   2   0   0   2   2   2   1 -
g7293.t1             -          PF13927_seed         -            1.2e-09   39.6   0.2   2.9e-09   38.3   0.2   1.7   1   0   0   1   1   1   1 -
g22427.t1            -          PF13927_seed         -            1.3e-09   39.5   0.1   2.2e-09   38.7   0.1   1.3   1   0   0   1   1   1   1 -
g24311.t1            -          PF13927_seed         -            1.4e-09   39.4   0.1     9e-09   36.7   0.0   2.2   2   0   0   2   2   1   1 -
g23924.t1            -          PF13927_seed         -            1.5e-09   39.3   1.4   8.4e-09   36.8   0.2   2.6   2   0   0   2   2   1   1 -
g18685.t1            -          PF13927_seed         -            1.8e-09   39.0   0.0   4.6e-09   37.7   0.0   1.7   1   0   0   1   1   1   1 -
g29491.t1            -          PF13927_seed         -            1.8e-09   39.0   0.4   3.6e-07   31.6   0.0   2.1   2   0   0   2   2   2   1 -
g26644.t1            -          PF13927_seed         -            2.1e-09   38.8   3.0   4.8e-05   24.8   0.3   3.1   2   1   1   3   3   2   2 -
g4930.t1             -          PF13927_seed         -              4e-09   37.9   1.1   7.7e-09   37.0   0.2   1.8   2   0   0   2   2   1   1 -
g6433.t1             -          PF13927_seed         -            5.6e-09   37.4   0.0   2.1e-08   35.6   0.0   2.0   1   0   0   1   1   1   1 -
g14106.t1            -          PF13927_seed         -              6e-09   37.3   0.6   2.3e-08   35.5   0.6   2.0   1   0   0   1   1   1   1 -
g12250.t1            -          PF13927_seed         -            6.7e-09   37.2   2.1   2.3e-08   35.5   0.3   2.8   2   1   0   2   2   1   1 -
g26401.t1            -          PF13927_seed         -            8.9e-09   36.8   0.1   3.3e-08   34.9   0.1   2.0   2   0   0   2   2   1   1 -
g6854.t1             -          PF13927_seed         -            9.2e-09   36.7   1.8   0.00049   21.6   0.0   3.1   3   0   0   3   3   2   2 -
g18686.t1            -          PF13927_seed         -            1.6e-08   36.0   0.8   5.8e-08   34.1   0.8   2.0   1   0   0   1   1   1   1 -
g23291.t1            -          PF13927_seed         -            1.7e-08   35.9   0.8   1.2e-07   33.1   0.0   3.1   2   0   0   2   2   1   1 -
g17865.t2            -          PF13927_seed         -            1.7e-08   35.8   0.2   7.6e-08   33.8   0.2   2.2   1   0   0   1   1   1   1 -
g17865.t3            -          PF13927_seed         -            1.8e-08   35.8   0.2   7.7e-08   33.8   0.2   2.2   1   0   0   1   1   1   1 -
g17865.t1            -          PF13927_seed         -            1.9e-08   35.7   0.2     7e-08   33.9   0.2   2.1   1   0   0   1   1   1   1 -
g24729.t1            -          PF13927_seed         -            2.6e-08   35.3   0.1   3.8e-08   34.8   0.1   1.3   1   0   0   1   1   1   1 -
g3768.t1             -          PF13927_seed         -            2.7e-08   35.2   0.0   7.6e-08   33.8   0.0   1.8   1   0   0   1   1   1   1 -
g5100.t1             -          PF13927_seed         -            2.8e-08   35.2   0.0   4.9e-08   34.4   0.0   1.3   1   0   0   1   1   1   1 -
g19415.t1            -          PF13927_seed         -            3.3e-08   34.9   0.0   7.2e-08   33.9   0.0   1.6   1   0   0   1   1   1   1 -
g18684.t1            -          PF13927_seed         -            3.6e-08   34.8   0.3   1.3e-07   33.1   0.0   2.1   2   0   0   2   2   1   1 -
g20559.t2            -          PF13927_seed         -              5e-08   34.4   0.1   2.1e-07   32.4   0.0   2.0   2   0   0   2   2   1   1 -
g6504.t1             -          PF13927_seed         -            6.9e-08   33.9   0.0   2.1e-07   32.4   0.0   1.8   1   0   0   1   1   1   1 -
g14096.t1            -          PF13927_seed         -            7.4e-08   33.8   2.7     2e-05   26.0   0.1   2.7   2   0   0   2   2   2   1 -
g5971.t1             -          PF13927_seed         -            8.9e-08   33.6   3.3   3.2e-07   31.8   0.1   3.0   2   0   0   2   2   1   1 -
g5971.t2             -          PF13927_seed         -              9e-08   33.5   3.3   3.2e-07   31.8   0.1   3.0   2   0   0   2   2   1   1 -
g27506.t1            -          PF13927_seed         -            9.2e-08   33.5   1.4     0.022   16.3   0.1   2.6   2   1   0   2   2   2   2 -
g27666.t1            -          PF13927_seed         -            2.1e-07   32.3   0.3   2.8e-07   32.0   0.3   1.2   1   0   0   1   1   1   1 -
g17405.t1            -          PF13927_seed         -            2.8e-07   32.0   0.1     1e-06   30.1   0.1   2.1   1   0   0   1   1   1   1 -
g23123.t1            -          PF13927_seed         -            2.9e-07   31.9   4.4   0.00037   22.0   0.7   2.6   2   1   0   2   2   2   1 -
g8235.t1             -          PF13927_seed         -            3.2e-07   31.8   1.5   3.4e-07   31.7   0.5   1.6   2   0   0   2   2   1   1 -
g19311.t1            -          PF13927_seed         -            3.6e-07   31.6   0.0   5.6e-07   31.0   0.0   1.3   1   0   0   1   1   1   1 -
g14610.t2            -          PF13927_seed         -            3.9e-07   31.5   0.1   5.6e-07   31.0   0.1   1.2   1   0   0   1   1   1   1 -
g18147.t1            -          PF13927_seed         -            5.7e-07   31.0   0.1   2.1e-06   29.1   0.0   2.1   2   0   0   2   2   1   1 -
g20559.t1            -          PF13927_seed         -            6.6e-07   30.8   0.0   3.6e-06   28.4   0.0   2.3   1   0   0   1   1   1   1 -
g11584.t1            -          PF13927_seed         -            7.9e-07   30.5   0.1   7.9e-07   30.5   0.1   3.0   3   0   0   3   3   1   1 -
g30541.t1            -          PF13927_seed         -            9.8e-07   30.2   0.1   2.2e-06   29.1   0.0   1.7   2   0   0   2   2   1   1 -
g31363.t1            -          PF13927_seed         -            1.5e-06   29.7   1.7    0.0025   19.3   0.5   3.0   2   1   0   2   2   2   1 -
g8234.t1             -          PF13927_seed         -            1.5e-06   29.6   0.8   4.6e-06   28.1   0.8   1.8   1   0   0   1   1   1   1 -
g32261.t1            -          PF13927_seed         -            1.7e-06   29.4   0.1   2.5e-06   28.9   0.1   1.3   1   0   0   1   1   1   1 -
g11324.t1            -          PF13927_seed         -            1.9e-06   29.3   2.9   1.2e-05   26.8   0.1   3.1   3   1   0   3   3   1   1 -
g22487.t2            -          PF13927_seed         -            2.3e-06   29.0   0.0       1.6   10.3   0.0   4.7   5   1   0   5   5   2   0 -
g14551.t1            -          PF13927_seed         -            2.5e-06   28.9   0.8    0.0021   19.6   0.1   3.1   3   0   0   3   3   2   1 -
g21090.t1            -          PF13927_seed         -            3.1e-06   28.6   0.6   9.8e-06   27.0   0.1   2.1   2   0   0   2   2   1   1 -
g9265.t1             -          PF13927_seed         -            3.4e-06   28.5   0.0   1.2e-05   26.8   0.0   2.0   1   0   0   1   1   1   1 -
g10902.t1            -          PF13927_seed         -            3.5e-06   28.4   0.1   2.2e-05   25.9   0.0   2.5   2   0   0   2   2   1   1 -
g25712.t1            -          PF13927_seed         -            3.6e-06   28.4   0.0   1.7e-05   26.3   0.0   2.0   1   1   0   1   1   1   1 -
g30454.t1            -          PF13927_seed         -            3.7e-06   28.4   0.1   2.6e-05   25.6   0.1   2.0   1   1   0   1   1   1   1 -
g18687.t1            -          PF13927_seed         -            3.8e-06   28.3   0.0   7.4e-06   27.4   0.0   1.5   1   0   0   1   1   1   1 -
g8088.t1             -          PF13927_seed         -            3.9e-06   28.3   0.0   0.00064   21.2   0.0   2.4   2   1   0   2   2   2   1 -
g30440.t2            -          PF13927_seed         -            4.3e-06   28.1   0.3     9e-06   27.1   0.3   1.6   1   0   0   1   1   1   1 -
g25720.t1            -          PF13927_seed         -            4.6e-06   28.1   0.0      0.22   13.0   0.0   3.3   3   0   0   3   3   3   1 -
g17354.t1            -          PF13927_seed         -            6.5e-06   27.6   0.4   1.2e-05   26.7   0.0   1.6   2   0   0   2   2   1   1 -
g31386.t1            -          PF13927_seed         -            7.6e-06   27.4   0.0   2.6e-05   25.6   0.0   1.9   2   0   0   2   2   1   1 -
g18690.t1            -          PF13927_seed         -              1e-05   26.9   0.0   6.1e-05   24.5   0.0   2.3   2   0   0   2   2   1   1 -
g28884.t1            -          PF13927_seed         -            1.1e-05   26.8   0.0   1.9e-05   26.1   0.0   1.3   1   0   0   1   1   1   1 -
g1235.t1             -          PF13927_seed         -            1.2e-05   26.8   7.3      0.27   12.8   0.1   4.3   3   2   0   3   3   3   1 -
g22489.t2            -          PF13927_seed         -            1.2e-05   26.7   0.0       1.4   10.5   0.0   3.7   4   0   0   4   4   2   0 -
g23292.t2            -          PF13927_seed         -            1.7e-05   26.2   0.0   5.9e-05   24.5   0.0   2.0   1   0   0   1   1   1   1 -
g27369.t1            -          PF13927_seed         -            1.9e-05   26.1   0.0   0.00013   23.4   0.0   2.1   2   0   0   2   2   1   1 -
g24915.t1            -          PF13927_seed         -            2.8e-05   25.5   2.0    0.0015   20.0   0.1   2.5   2   1   0   2   2   2   1 -
g15916.t1            -          PF13927_seed         -            3.1e-05   25.4   0.0   4.9e-05   24.8   0.0   1.3   1   0   0   1   1   1   1 -
g30080.t1            -          PF13927_seed         -            3.7e-05   25.2   0.0   5.9e-05   24.5   0.0   1.3   1   0   0   1   1   1   1 -
g23292.t1            -          PF13927_seed         -            3.8e-05   25.1   1.8   6.5e-05   24.4   0.0   2.5   2   0   0   2   2   1   1 -
g3477.t1             -          PF13927_seed         -            5.5e-05   24.6   0.1   0.00031   22.2   0.1   2.0   1   1   0   1   1   1   1 -
g25750.t2            -          PF13927_seed         -            6.2e-05   24.4   0.0   0.00025   22.5   0.0   2.1   2   0   0   2   2   1   1 -
g9057.t1             -          PF13927_seed         -            7.1e-05   24.3   0.1     0.049   15.1   0.0   2.7   1   1   1   2   2   2   1 -
g25750.t1            -          PF13927_seed         -            7.2e-05   24.2   0.0   0.00028   22.3   0.0   2.0   2   0   0   2   2   1   1 -
g28581.t1            -          PF13927_seed         -             0.0001   23.8   0.3      0.79   11.3   0.0   2.7   2   0   0   2   2   2   0 -
g16599.t1            -          PF13927_seed         -            0.00012   23.6   0.2   0.00024   22.6   0.2   1.7   1   1   0   1   1   1   1 -
g29191.t1            -          PF13927_seed         -            0.00019   22.9   2.2      0.98   11.0   0.2   3.0   2   2   0   2   2   2   0 -
g4928.t1             -          PF13927_seed         -            0.00024   22.6   0.0   0.00046   21.7   0.0   1.4   1   0   0   1   1   1   1 -
g26406.t1            -          PF13927_seed         -            0.00024   22.6   0.6    0.0021   19.5   0.6   2.4   1   1   0   1   1   1   1 -
g14551.t2            -          PF13927_seed         -            0.00025   22.5   0.1    0.0004   21.9   0.1   1.3   1   0   0   1   1   1   1 -
g15303.t1            -          PF13927_seed         -            0.00033   22.1   1.7       2.2    9.9   0.0   3.9   3   1   0   3   3   3   0 -
g27979.t2            -          PF13927_seed         -            0.00036   22.0   0.2   0.00057   21.4   0.2   1.3   1   0   0   1   1   1   1 -
g6478.t1             -          PF13927_seed         -            0.00047   21.6   0.1    0.0011   20.5   0.1   1.6   1   0   0   1   1   1   1 -
g7701.t1             -          PF13927_seed         -             0.0006   21.3   3.0      0.18   13.4   0.0   2.9   3   0   0   3   3   2   1 -
g16663.t1            -          PF13927_seed         -            0.00063   21.2   0.0    0.0014   20.1   0.0   1.6   1   0   0   1   1   1   1 -
g31220.t1            -          PF13927_seed         -            0.00071   21.0   0.0      0.26   12.8   0.0   2.3   2   0   0   2   2   2   1 -
g14685.t1            -          PF13927_seed         -            0.00072   21.0   3.5    0.0041   18.6   0.7   3.2   2   1   0   2   2   1   1 -
g4931.t1             -          PF13927_seed         -             0.0015   20.0   0.0     0.004   18.6   0.0   1.7   1   0   0   1   1   1   1 -
g13331.t1            -          PF13927_seed         -             0.0022   19.5   1.6    0.0023   19.4   0.1   1.8   2   0   0   2   2   1   1 -
g14690.t1            -          PF13927_seed         -             0.0023   19.4   1.0     0.022   16.3   1.0   2.4   1   1   0   1   1   1   1 -
g25720.t2            -          PF13927_seed         -             0.0029   19.1   0.0      0.17   13.4   0.0   2.3   2   0   0   2   2   2   1 -
g8236.t1             -          PF13927_seed         -             0.0032   19.0   0.5     0.018   16.5   0.5   2.3   1   1   0   1   1   1   1 -
g20511.t1            -          PF13927_seed         -             0.0037   18.8   0.0      0.19   13.2   0.0   3.6   4   0   0   4   4   1   1 -
g24916.t1            -          PF13927_seed         -             0.0054   18.2   0.5     0.036   15.6   0.5   2.2   1   1   0   1   1   1   1 -
g4269.t3             -          PF13927_seed         -             0.0059   18.1   0.9       3.2    9.3   0.0   4.7   4   0   0   4   4   1   0 -
g4269.t4             -          PF13927_seed         -             0.0067   17.9   0.9       3.4    9.3   0.0   4.7   4   0   0   4   4   1   0 -
g14571.t2            -          PF13927_seed         -             0.0069   17.9   0.0     0.011   17.2   0.0   1.3   1   0   0   1   1   1   1 -
g23145.t1            -          PF13927_seed         -              0.007   17.9   0.0      0.04   15.4   0.0   2.2   2   0   0   2   2   1   1 -
g5371.t1             -          PF13927_seed         -               0.01   17.4   0.5     0.037   15.5   0.5   2.1   1   1   0   1   1   1   0 -
g31723.t1            -          PF13927_seed         -              0.011   17.3   0.2     0.036   15.6   0.0   2.0   2   0   0   2   2   1   0 -
g14571.t1            -          PF13927_seed         -              0.015   16.8   0.0     0.056   15.0   0.0   2.0   1   0   0   1   1   1   0 -
g25104.t1            -          PF13927_seed         -              0.017   16.6   0.0     0.067   14.7   0.0   1.9   2   0   0   2   2   1   0 -
g29797.t1            -          PF13927_seed         -              0.021   16.3   0.2       1.5   10.4   0.1   2.8   2   0   0   2   2   2   0 -
g26960.t1            -          PF13927_seed         -              0.023   16.2   0.0      0.31   12.6   0.0   2.2   1   1   1   2   2   1   0 -
g8894.t1             -          PF13927_seed         -              0.048   15.2   1.2        13    7.4   0.1   3.1   3   1   0   3   3   2   0 -
g29472.t1            -          PF13927_seed         -              0.049   15.2   0.2      0.52   11.9   0.2   2.3   1   1   0   1   1   1   0 -
g30314.t1            -          PF13927_seed         -              0.057   15.0   0.0      0.14   13.7   0.0   1.6   1   0   0   1   1   1   0 -
g30494.t1            -          PF13927_seed         -              0.065   14.8   0.1      0.32   12.6   0.1   2.0   1   1   0   1   1   1   0 -
g29060.t2            -          PF13927_seed         -              0.067   14.7   0.3      0.27   12.8   0.3   1.9   1   1   0   1   1   1   0 -
g29060.t1            -          PF13927_seed         -              0.068   14.7   0.3      0.28   12.7   0.3   1.9   1   1   0   1   1   1   0 -
g6854.t2             -          PF13927_seed         -              0.069   14.7   1.0      0.17   13.4   0.0   2.1   2   0   0   2   2   1   0 -
g14705.t1            -          PF13927_seed         -               0.08   14.5   0.0      0.31   12.6   0.0   1.8   2   0   0   2   2   1   0 -
g8895.t1             -          PF13927_seed         -              0.098   14.2   1.5         8    8.1   0.3   2.8   2   1   0   2   2   2   0 -
g24309.t1            -          PF13927_seed         -                0.1   14.2   0.3      0.23   13.0   0.0   1.9   2   1   0   2   2   1   0 -
g22488.t1            -          PF13927_seed         -                0.1   14.1   0.0       1.4   10.5   0.0   2.2   2   0   0   2   2   1   0 -
g25342.t1            -          PF13927_seed         -                0.1   14.1   0.3      0.33   12.5   0.3   2.0   1   1   0   1   1   1   0 -
g16170.t1            -          PF13927_seed         -               0.11   14.0   0.0      0.45   12.1   0.0   2.0   1   0   0   1   1   1   0 -
g31137.t1            -          PF13927_seed         -               0.14   13.7   0.3      0.32   12.6   0.1   2.0   2   1   0   2   2   1   0 -
g19835.t3            -          PF13927_seed         -               0.18   13.4   0.0      0.62   11.6   0.0   1.9   1   1   0   1   1   1   0 -
g2772.t2             -          PF13927_seed         -               0.23   13.0   0.9      0.51   11.9   0.9   1.5   1   1   0   1   1   1   0 -
g1218.t1             -          PF13927_seed         -               0.28   12.7   1.9       3.3    9.3   2.2   2.6   2   1   0   2   2   1   0 -
g30472.t1            -          PF13927_seed         -                0.3   12.7   0.0         4    9.0   0.0   2.1   2   0   0   2   2   1   0 -
g30536.t1            -          PF13927_seed         -               0.34   12.5   0.0      0.54   11.8   0.0   1.6   1   1   0   1   1   1   0 -
g1237.t1             -          PF13927_seed         -               0.79   11.3   3.6        13    7.3   1.9   3.0   2   1   0   2   2   1   0 -
g4269.t2             -          PF13927_seed         -                2.4    9.7   5.2       8.5    8.0   0.0   4.2   5   0   0   5   5   1   0 -
g3476.t1             -          PF13927_seed         -                3.8    9.1   9.3      0.12   14.0   1.1   2.8   3   1   0   3   3   1   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF13927_seed_profile.hmm
# Target file:     ../input/braker_aa_files/s_pistillata_soft_mask_braker.pep
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_soft_masked/s_pistillata_soft_mask_braker_PF13927_seed_profile_hmmer_braker3_results.txt ../output/PF13927_seed_profile.hmm ../input/braker_aa_files/s_pistillata_soft_mask_braker.pep 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Thu Oct 17 19:43:34 2024
# [ok]
