#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g20566.t1            -          PF13927_full         -                  0 2749.5 401.0   3.4e-20   74.9   0.5  56.1   7   5  48  56  56  56  56 -
g53200.t1            -          PF13927_full         -                  0 2065.8   0.0   1.8e-21   79.1   0.2  40.8   6   4  35  41  41  40  39 -
g8185.t1             -          PF13927_full         -            2.1e-33  118.1   2.8   1.8e-17   66.0   0.7   2.4   1   1   1   2   2   2   2 -
g11659.t1            -          PF13927_full         -            2.7e-33  117.7   0.3   1.2e-18   69.9   0.1   2.4   1   1   1   2   2   2   2 -
g20963.t1            -          PF13927_full         -            2.8e-33  117.6   0.3   4.4e-19   71.3   0.0   2.1   1   1   1   2   2   2   2 -
g54707.t1            -          PF13927_full         -            2.9e-33  117.6   3.2   5.9e-22   80.6   2.2   2.0   1   1   1   2   2   2   2 -
g72158.t1            -          PF13927_full         -              1e-32  115.8   5.7   8.4e-18   67.1   0.0   3.9   1   1   3   4   4   4   2 -
g72156.t2            -          PF13927_full         -            1.2e-32  115.5   0.3   6.9e-18   67.4   0.0   2.0   1   1   1   2   2   2   2 -
g62227.t1            -          PF13927_full         -            1.3e-32  115.4  23.0   6.2e-11   44.6   5.1   4.7   3   1   1   4   4   4   4 -
g30054.t1            -          PF13927_full         -            1.6e-32  115.2   1.3     5e-15   58.0   0.1   3.3   2   1   1   3   3   3   2 -
g54059.t1            -          PF13927_full         -            1.7e-32  115.0   0.0     1e-18   70.1   0.0   2.0   1   1   1   2   2   2   2 -
g36597.t1            -          PF13927_full         -            2.7e-32  114.4   0.2   2.8e-14   55.6   0.2   2.9   2   1   1   3   3   2   2 -
g23430.t1            -          PF13927_full         -            2.7e-32  114.4   4.9   5.4e-19   71.0   0.1   3.5   3   1   1   4   4   3   2 -
g52107.t1            -          PF13927_full         -            3.1e-32  114.2   1.5   1.3e-20   76.2   0.2   2.1   1   1   1   2   2   2   2 -
g20523.t1            -          PF13927_full         -            3.6e-32  114.0   0.2   7.5e-16   60.7   0.3   2.0   1   1   1   2   2   2   2 -
g20523.t2            -          PF13927_full         -            3.7e-32  114.0   0.1   1.2e-15   60.0   0.3   2.1   1   1   1   2   2   2   2 -
g47680.t2            -          PF13927_full         -            4.6e-32  113.7   2.1   3.7e-15   58.4   0.0   3.2   1   1   2   3   3   3   3 -
g77681.t1            -          PF13927_full         -            5.1e-32  113.5   1.7   2.4e-21   78.7   0.5   2.0   1   1   1   2   2   2   2 -
g47680.t1            -          PF13927_full         -            5.3e-32  113.5   2.2   3.7e-15   58.4   0.0   3.2   1   1   2   3   3   3   3 -
g84000.t1            -          PF13927_full         -              1e-31  112.5   2.2   1.6e-15   59.7   0.1   2.4   1   1   1   2   2   2   2 -
g53202.t1            -          PF13927_full         -            1.3e-31  112.2   1.9   6.9e-23   83.7   0.0   3.0   1   1   2   3   3   3   3 -
g68948.t1            -          PF13927_full         -            1.3e-31  112.2   0.1   1.7e-16   62.8   0.0   2.1   2   0   0   2   2   2   2 -
g10005.t1            -          PF13927_full         -            1.8e-31  111.7   5.3   3.6e-14   55.2   1.0   4.7   2   1   2   4   4   3   3 -
g81933.t1            -          PF13927_full         -              2e-31  111.6   4.9   2.2e-17   65.7   1.1   2.2   1   1   1   2   2   2   2 -
g83999.t1            -          PF13927_full         -            2.2e-31  111.4   0.8   1.4e-14   56.5   0.0   2.6   2   0   0   2   2   2   2 -
g81934.t1            -          PF13927_full         -            2.4e-31  111.3   4.9   2.5e-17   65.5   1.0   2.4   1   1   1   2   2   2   2 -
g14306.t2            -          PF13927_full         -            2.7e-31  111.1   1.9   2.7e-20   75.2   0.4   2.0   1   1   1   2   2   2   2 -
g49571.t1            -          PF13927_full         -            3.2e-31  110.9   6.2   8.4e-16   60.5   0.4   2.1   1   1   1   2   2   2   2 -
g14306.t1            -          PF13927_full         -            3.3e-31  110.8   2.1   2.9e-20   75.1   0.5   2.0   1   1   1   2   2   2   2 -
g72945.t1            -          PF13927_full         -              4e-31  110.6  15.9   2.9e-16   62.0   5.4   3.0   2   1   1   3   3   2   2 -
g73185.t1            -          PF13927_full         -            6.3e-31  109.9  21.1   6.3e-12   47.9   1.6   5.2   4   1   2   6   6   4   3 -
g17311.t1            -          PF13927_full         -            7.5e-31  109.7   4.9   1.2e-14   56.8   0.0   3.4   2   1   2   4   4   3   3 -
g58375.t1            -          PF13927_full         -            9.6e-31  109.3   0.5   7.9e-24   86.8   0.2   2.2   1   1   1   2   2   2   2 -
g47630.t1            -          PF13927_full         -            9.9e-31  109.3  12.0   1.2e-16   63.3   1.0   3.3   1   1   2   3   3   3   2 -
g84621.t1            -          PF13927_full         -            1.1e-30  109.2  10.0   1.5e-15   59.7   0.0   3.8   1   1   3   4   4   3   3 -
g46183.t1            -          PF13927_full         -            1.1e-30  109.1  21.7   6.7e-13   51.1   0.4   4.8   2   1   2   4   4   4   3 -
g52437.t1            -          PF13927_full         -            1.1e-30  109.1   0.4   4.1e-16   61.6   0.1   2.3   1   1   1   2   2   2   2 -
g38412.t2            -          PF13927_full         -            1.6e-30  108.6  13.5   1.3e-15   59.9   0.7   2.7   2   1   1   3   3   2   2 -
g46182.t1            -          PF13927_full         -            1.7e-30  108.5  21.4   6.5e-13   51.1   0.4   4.8   2   1   2   4   4   4   3 -
g38412.t1            -          PF13927_full         -            1.9e-30  108.4  13.1   1.7e-15   59.5   1.0   2.7   2   1   1   3   3   2   2 -
g74390.t1            -          PF13927_full         -              2e-30  108.3  11.0   1.1e-14   56.8   0.3   3.7   2   1   2   4   4   3   2 -
g57929.t1            -          PF13927_full         -            2.1e-30  108.2   0.2   8.6e-15   57.2   0.3   2.0   1   1   1   2   2   2   2 -
g83999.t2            -          PF13927_full         -            2.3e-30  108.1   7.3   1.5e-15   59.7   0.2   2.6   2   1   1   3   3   2   2 -
g28936.t1            -          PF13927_full         -              3e-30  107.7   0.0     1e-13   53.7   0.0   2.0   1   1   1   2   2   2   2 -
g72887.t1            -          PF13927_full         -              3e-30  107.7  18.6   6.8e-17   64.1   5.6   4.5   1   1   3   4   4   4   2 -
g64600.t1            -          PF13927_full         -            3.3e-30  107.6   3.6   6.1e-18   67.5   0.1   2.5   1   1   1   2   2   2   2 -
g20584.t1            -          PF13927_full         -            3.3e-30  107.6   6.4   5.2e-17   64.5   0.6   3.2   1   1   2   3   3   2   2 -
g11635.t1            -          PF13927_full         -            5.2e-30  107.0   3.0   4.3e-17   64.7   0.1   2.0   1   1   1   2   2   2   2 -
g77963.t2            -          PF13927_full         -            5.4e-30  106.9   5.2   1.2e-17   66.6   0.0   2.5   1   1   1   2   2   2   2 -
g23353.t1            -          PF13927_full         -            5.6e-30  106.8  11.7     6e-16   61.0   0.2   3.7   2   1   1   4   4   3   2 -
g77963.t1            -          PF13927_full         -            7.7e-30  106.4   5.2   1.5e-17   66.3   0.0   2.5   1   1   1   2   2   2   2 -
g36489.t1            -          PF13927_full         -              1e-29  106.0   0.0   1.4e-14   56.5   0.1   2.5   1   1   1   2   2   2   2 -
g38681.t1            -          PF13927_full         -              1e-29  105.9   1.6   3.1e-17   65.2   0.1   2.1   1   1   1   2   2   2   2 -
g38683.t1            -          PF13927_full         -              1e-29  105.9   1.6   3.1e-17   65.2   0.1   2.1   1   1   1   2   2   2   2 -
g45719.t1            -          PF13927_full         -            1.1e-29  105.9   0.6     1e-13   53.7   0.0   2.4   1   1   1   2   2   2   2 -
g7131.t1             -          PF13927_full         -            1.1e-29  105.9   0.1   9.7e-19   70.1   0.2   2.1   1   1   1   2   2   2   2 -
g47065.t1            -          PF13927_full         -            1.2e-29  105.8   2.2   4.8e-16   61.3   0.2   2.4   1   1   1   2   2   2   2 -
g84096.t1            -          PF13927_full         -            2.1e-29  105.0   0.6   1.3e-13   53.4   0.2   2.4   2   0   0   2   2   2   2 -
g21814.t1            -          PF13927_full         -            2.2e-29  104.9  20.1   7.8e-19   70.4   3.0   3.1   1   1   2   3   3   3   2 -
g3086.t1             -          PF13927_full         -            2.3e-29  104.9   7.9   8.6e-15   57.2   0.2   2.4   1   1   1   2   2   2   2 -
g3083.t1             -          PF13927_full         -            2.6e-29  104.7   7.9   9.4e-15   57.1   0.2   2.4   1   1   1   2   2   2   2 -
g43299.t1            -          PF13927_full         -            3.1e-29  104.4   4.4   8.1e-17   63.9   0.8   2.0   1   1   1   2   2   2   2 -
g84097.t1            -          PF13927_full         -            3.3e-29  104.3   0.8   1.3e-13   53.4   0.6   2.4   1   1   1   2   2   2   2 -
g70133.t1            -          PF13927_full         -            3.7e-29  104.2   2.1     7e-16   60.8   0.0   2.0   1   1   1   2   2   2   2 -
g19082.t1            -          PF13927_full         -            4.6e-29  103.8  10.4   3.8e-16   61.7   2.4   2.2   1   1   1   2   2   2   2 -
g17302.t1            -          PF13927_full         -            5.8e-29  103.5   7.1     6e-15   57.8   1.7   2.9   1   1   1   2   2   2   2 -
g40554.t1            -          PF13927_full         -              6e-29  103.5   4.1   1.7e-14   56.3   0.0   4.0   2   1   2   4   4   3   3 -
g81073.t1            -          PF13927_full         -            8.9e-29  102.9   1.3   9.8e-29  102.8   1.3   1.0   1   0   0   1   1   1   1 -
g8428.t2             -          PF13927_full         -            1.2e-28  102.5   0.5   3.5e-14   55.3   0.1   3.1   1   1   1   2   2   2   2 -
g8428.t1             -          PF13927_full         -            1.2e-28  102.4   0.5   3.5e-14   55.2   0.1   3.1   1   1   1   2   2   2   2 -
g19083.t1            -          PF13927_full         -              2e-28  101.8   3.5   3.8e-14   55.1   0.0   2.5   2   1   1   3   3   2   2 -
g51128.t1            -          PF13927_full         -            6.1e-28  100.2   0.1   6.2e-10   41.4   0.0   3.2   1   1   2   3   3   3   3 -
g16012.t2            -          PF13927_full         -            7.2e-28  100.0   2.6   1.3e-18   69.7   0.3   2.2   1   1   1   2   2   2   2 -
g47064.t1            -          PF13927_full         -            7.3e-28   99.9   5.1   4.8e-13   51.5   0.1   2.1   1   1   1   2   2   2   2 -
g44875.t1            -          PF13927_full         -            7.9e-28   99.8   1.0   8.1e-21   76.9   0.0   2.3   1   1   1   2   2   2   2 -
g29384.t1            -          PF13927_full         -            1.2e-27   99.2   8.3   3.4e-12   48.8   0.0   4.7   1   1   2   4   4   4   3 -
g51128.t2            -          PF13927_full         -            1.3e-27   99.2   0.1   8.4e-10   41.0   0.0   3.2   1   1   2   3   3   3   3 -
g82038.t1            -          PF13927_full         -            1.6e-27   98.8   3.2   1.4e-14   56.5   0.6   2.3   1   1   1   2   2   2   2 -
g82039.t1            -          PF13927_full         -            1.6e-27   98.8   3.2   1.4e-14   56.5   0.6   2.3   1   1   1   2   2   2   2 -
g3888.t1             -          PF13927_full         -            2.1e-27   98.4   0.0   8.1e-13   50.8   0.1   2.0   1   1   1   2   2   2   2 -
g37300.t1            -          PF13927_full         -            4.1e-27   97.5   9.2   1.1e-15   60.2   0.3   2.7   2   1   1   3   3   2   2 -
g42232.t1            -          PF13927_full         -            9.6e-27   96.3   3.4   2.6e-14   55.7   0.2   2.2   1   1   1   2   2   2   2 -
g21815.t1            -          PF13927_full         -            9.6e-27   96.3  19.1   1.6e-20   76.0   6.8   2.4   1   1   1   2   2   2   2 -
g48173.t1            -          PF13927_full         -            1.1e-26   96.0   0.0   7.4e-13   50.9   0.0   2.0   1   1   1   2   2   2   2 -
g48468.t1            -          PF13927_full         -            1.2e-26   96.0   0.1     2e-16   62.6   0.6   2.6   1   1   1   2   2   2   2 -
g30731.t1            -          PF13927_full         -            1.2e-26   95.9   4.9   1.2e-18   69.8   0.0   4.0   2   1   2   4   4   3   2 -
g19814.t1            -          PF13927_full         -            1.3e-26   95.8   3.3   4.5e-12   48.4   0.0   4.1   3   1   1   4   4   2   2 -
g19814.t2            -          PF13927_full         -            1.5e-26   95.6   3.3   4.7e-12   48.3   0.0   4.1   3   1   1   4   4   2   2 -
g55183.t1            -          PF13927_full         -            1.5e-26   95.6   1.9   3.2e-11   45.6   0.7   3.2   2   1   1   3   3   3   3 -
g42231.t1            -          PF13927_full         -            1.8e-26   95.4   3.6   3.5e-14   55.3   0.2   2.2   1   1   1   2   2   2   2 -
g11529.t1            -          PF13927_full         -            2.2e-26   95.1   0.2   5.4e-16   61.2   0.5   2.7   1   1   1   2   2   2   2 -
g22074.t1            -          PF13927_full         -            2.4e-26   95.0   0.0   6.2e-13   51.2   0.0   2.0   1   1   1   2   2   2   2 -
g47587.t1            -          PF13927_full         -            2.6e-26   94.9   1.5   3.2e-26   94.5   1.5   1.1   1   0   0   1   1   1   1 -
g75975.t1            -          PF13927_full         -            2.8e-26   94.7   4.7   7.6e-14   54.1   1.6   3.0   2   1   1   3   3   2   2 -
g22074.t2            -          PF13927_full         -            2.9e-26   94.7   0.0   6.7e-13   51.1   0.0   2.0   1   1   1   2   2   2   2 -
g15663.t2            -          PF13927_full         -              3e-26   94.7  24.0   2.6e-11   45.9   7.2   3.6   1   1   2   3   3   3   3 -
g43630.t1            -          PF13927_full         -              4e-26   94.3   0.2   4.3e-16   61.5   0.1   2.0   1   1   1   2   2   2   2 -
g53204.t1            -          PF13927_full         -            4.1e-26   94.2   0.1   1.2e-13   53.5   0.0   3.8   2   2   2   4   4   3   2 -
g29533.t1            -          PF13927_full         -            4.4e-26   94.1   3.1   2.5e-17   65.5   2.0   2.3   2   0   0   2   2   2   2 -
g76347.t1            -          PF13927_full         -            5.7e-26   93.8  12.5   3.8e-13   51.9   2.2   2.6   1   1   2   3   3   2   2 -
g16243.t1            -          PF13927_full         -            5.9e-26   93.7   6.9     9e-10   40.8   0.1   4.0   2   1   0   3   3   3   3 -
g15086.t1            -          PF13927_full         -            6.3e-26   93.6   5.3     1e-19   73.3   0.1   2.2   1   1   1   2   2   2   2 -
g51127.t1            -          PF13927_full         -            8.1e-26   93.3   0.8   4.1e-08   35.4   0.0   3.3   1   1   1   3   3   3   3 -
g24175.t1            -          PF13927_full         -            9.7e-26   93.0   0.0   1.8e-11   46.4   0.0   2.0   1   1   1   2   2   2   2 -
g8428.t3             -          PF13927_full         -            1.6e-25   92.3  12.5   3.4e-14   55.3   0.1   3.5   2   1   1   3   3   2   2 -
g37303.t1            -          PF13927_full         -            1.6e-25   92.3   0.2   3.1e-18   68.5   0.0   2.1   1   1   1   2   2   2   2 -
g71793.t2            -          PF13927_full         -            1.8e-25   92.1  12.0   1.8e-18   69.3   0.2   4.7   2   1   2   4   4   3   2 -
g29532.t1            -          PF13927_full         -              2e-25   92.0   4.5   9.3e-17   63.7   3.2   2.3   2   0   0   2   2   2   2 -
g10520.t1            -          PF13927_full         -            2.7e-25   91.6   0.0   3.8e-12   48.6   0.0   2.2   2   0   0   2   2   2   2 -
g40358.t1            -          PF13927_full         -            2.9e-25   91.5   0.3   1.3e-18   69.8   0.0   2.4   2   1   1   3   3   2   2 -
g60304.t1            -          PF13927_full         -            4.6e-25   90.8  11.4   6.7e-16   60.9   1.0   3.2   3   0   0   3   3   2   2 -
g56223.t1            -          PF13927_full         -            6.1e-25   90.4   7.2   7.4e-09   37.9   0.0   3.2   1   1   2   3   3   3   3 -
g64066.t1            -          PF13927_full         -            7.2e-25   90.2   0.3   4.7e-12   48.3   0.0   2.1   1   1   1   2   2   2   2 -
g74305.t1            -          PF13927_full         -            1.1e-24   89.6  14.4     1e-17   66.8   0.2   4.6   4   1   1   5   5   4   2 -
g24034.t1            -          PF13927_full         -            1.2e-24   89.4   4.4   1.3e-14   56.7   0.2   2.0   1   1   1   2   2   2   2 -
g47540.t1            -          PF13927_full         -            1.6e-24   89.0   7.1     5e-15   58.0   0.4   3.0   2   1   1   3   3   2   2 -
g53473.t1            -          PF13927_full         -            1.8e-24   88.8   2.3     2e-24   88.7   2.3   1.0   1   0   0   1   1   1   1 -
g78784.t1            -          PF13927_full         -            2.1e-24   88.6   0.1     4e-24   87.7   0.1   1.4   1   0   0   1   1   1   1 -
g13037.t1            -          PF13927_full         -            2.6e-24   88.3   0.0   4.6e-21   77.7   0.0   2.0   1   1   1   2   2   2   1 -
g77611.t1            -          PF13927_full         -            3.2e-24   88.0   0.7   3.2e-24   88.0   0.7   1.7   2   0   0   2   2   1   1 -
g7037.t1             -          PF13927_full         -            3.2e-24   88.0   0.6   2.5e-13   52.5   0.0   2.0   1   1   1   2   2   2   2 -
g14301.t1            -          PF13927_full         -            4.1e-24   87.7  22.1   2.6e-16   62.2   0.7   5.2   3   1   2   5   5   3   2 -
g80290.t1            -          PF13927_full         -            4.5e-24   87.6   0.0   2.4e-09   39.4   0.1   3.1   2   1   1   3   3   3   3 -
g82791.t1            -          PF13927_full         -            4.7e-24   87.5   6.0   1.7e-11   46.5   0.3   2.6   2   1   1   3   3   2   2 -
g43298.t1            -          PF13927_full         -            5.3e-24   87.3   8.8   3.9e-16   61.6   0.3   3.5   1   1   3   4   4   3   3 -
g30250.t1            -          PF13927_full         -            5.4e-24   87.3   0.1   5.5e-12   48.1   0.1   2.2   2   0   0   2   2   2   2 -
g50810.t1            -          PF13927_full         -            7.1e-24   86.9   0.0   4.4e-18   68.0   0.0   2.8   2   0   0   2   2   2   2 -
g66396.t1            -          PF13927_full         -            7.2e-24   86.9   0.3     1e-23   86.4   0.3   1.1   1   0   0   1   1   1   1 -
g83106.t1            -          PF13927_full         -            7.9e-24   86.8   1.3   6.3e-16   60.9   0.2   2.0   1   1   1   2   2   2   2 -
g73696.t1            -          PF13927_full         -            9.9e-24   86.4   1.7   3.5e-17   65.0   0.1   2.1   1   1   1   2   2   2   2 -
g84117.t1            -          PF13927_full         -            1.1e-23   86.3   0.0   8.1e-11   44.3   0.0   2.2   2   0   0   2   2   2   2 -
g65048.t1            -          PF13927_full         -            1.1e-23   86.3   0.0   2.5e-10   42.7   0.0   2.3   2   0   0   2   2   2   2 -
g66397.t1            -          PF13927_full         -            1.2e-23   86.2   0.1   1.5e-23   85.8   0.1   1.1   1   0   0   1   1   1   1 -
g76204.t1            -          PF13927_full         -            1.5e-23   85.8   9.3     1e-14   57.0   0.5   3.2   1   1   1   3   3   3   2 -
g66353.t1            -          PF13927_full         -            2.2e-23   85.3   1.7   2.5e-23   85.1   1.0   1.4   1   1   0   1   1   1   1 -
g72317.t1            -          PF13927_full         -            2.4e-23   85.2   0.1   4.8e-11   45.0   0.0   2.3   1   1   1   2   2   2   2 -
g36131.t1            -          PF13927_full         -            3.9e-23   84.5   0.3     8e-23   83.5   0.3   1.4   1   0   0   1   1   1   1 -
g84813.t1            -          PF13927_full         -            4.2e-23   84.4   1.5   1.2e-11   47.0   0.3   2.0   1   1   1   2   2   2   2 -
g3335.t1             -          PF13927_full         -            5.4e-23   84.0   0.1     6e-23   83.9   0.1   1.0   1   0   0   1   1   1   1 -
g7040.t1             -          PF13927_full         -            7.2e-23   83.6   4.4   9.9e-13   50.5   0.0   2.6   2   1   1   3   3   2   2 -
g45304.t1            -          PF13927_full         -            7.6e-23   83.6   2.7   1.3e-14   56.7   0.1   2.0   1   1   1   2   2   2   2 -
g45305.t1            -          PF13927_full         -            7.6e-23   83.6   2.7   1.3e-14   56.7   0.1   2.0   1   1   1   2   2   2   2 -
g76145.t1            -          PF13927_full         -            8.2e-23   83.4   0.7   8.6e-23   83.4   0.7   1.0   1   0   0   1   1   1   1 -
g10897.t1            -          PF13927_full         -            1.2e-22   82.9   0.5   2.3e-22   82.0   0.5   1.4   1   0   0   1   1   1   1 -
g66352.t1            -          PF13927_full         -            1.3e-22   82.8   2.4   1.3e-22   82.8   2.4   2.0   2   0   0   2   2   1   1 -
g49397.t1            -          PF13927_full         -            1.3e-22   82.7   0.4   2.5e-22   81.9   0.4   1.4   1   0   0   1   1   1   1 -
g68338.t1            -          PF13927_full         -            1.3e-22   82.7   0.1   2.7e-22   81.7   0.1   1.4   1   0   0   1   1   1   1 -
g71921.t1            -          PF13927_full         -            1.4e-22   82.7   0.0   3.2e-11   45.6   0.0   2.5   1   1   1   2   2   2   2 -
g42758.t1            -          PF13927_full         -            1.5e-22   82.6   0.3   3.8e-12   48.6   0.1   2.1   1   1   1   2   2   2   2 -
g83641.t1            -          PF13927_full         -            1.6e-22   82.5   1.3   2.8e-22   81.7   1.3   1.4   1   0   0   1   1   1   1 -
g51599.t1            -          PF13927_full         -            1.7e-22   82.4   1.0   1.7e-22   82.4   1.0   1.7   2   0   0   2   2   1   1 -
g30106.t1            -          PF13927_full         -            2.1e-22   82.1   5.5   5.7e-19   70.9   0.4   2.3   1   1   1   2   2   2   2 -
g60665.t1            -          PF13927_full         -            2.3e-22   82.0   0.5   4.6e-22   81.0   0.5   1.5   1   0   0   1   1   1   1 -
g60666.t1            -          PF13927_full         -            2.3e-22   82.0   0.5   4.6e-22   81.0   0.5   1.5   1   0   0   1   1   1   1 -
g23747.t2            -          PF13927_full         -            2.7e-22   81.7   0.7     3e-22   81.6   0.7   1.0   1   0   0   1   1   1   1 -
g56229.t1            -          PF13927_full         -            2.8e-22   81.7   1.2   3.1e-09   39.1   0.0   3.1   1   1   2   3   3   3   3 -
g79564.t1            -          PF13927_full         -            2.9e-22   81.7   0.4   3.1e-22   81.5   0.4   1.0   1   0   0   1   1   1   1 -
g23074.t1            -          PF13927_full         -              3e-22   81.6   0.6   2.6e-08   36.1   0.0   4.4   2   2   2   4   4   4   3 -
g58737.t1            -          PF13927_full         -            3.1e-22   81.6   0.6   3.1e-22   81.6   0.6   1.6   2   0   0   2   2   1   1 -
g5626.t1             -          PF13927_full         -            3.7e-22   81.3   4.3   1.4e-15   59.9   5.2   2.1   1   1   1   2   2   2   2 -
g65049.t1            -          PF13927_full         -            4.4e-22   81.0   0.6   9.8e-22   79.9   0.6   1.5   1   0   0   1   1   1   1 -
g57287.t1            -          PF13927_full         -            4.6e-22   81.0   0.2   5.6e-22   80.7   0.2   1.2   1   0   0   1   1   1   1 -
g520.t1              -          PF13927_full         -            6.2e-22   80.6   8.7   8.5e-16   60.5   3.6   2.0   1   1   1   2   2   2   2 -
g66393.t1            -          PF13927_full         -            7.1e-22   80.4   0.1   9.3e-22   80.0   0.1   1.1   1   0   0   1   1   1   1 -
g62567.t1            -          PF13927_full         -            7.3e-22   80.3   0.0   6.1e-11   44.7   0.0   2.4   1   1   1   2   2   2   2 -
g13163.t1            -          PF13927_full         -            7.4e-22   80.3   0.9   1.5e-21   79.3   0.9   1.5   1   0   0   1   1   1   1 -
g15933.t1            -          PF13927_full         -            7.5e-22   80.3   0.1     1e-15   60.3   0.0   2.2   1   1   1   2   2   2   2 -
g66392.t1            -          PF13927_full         -            7.5e-22   80.3   0.4   9.1e-22   80.0   0.4   1.1   1   0   0   1   1   1   1 -
g73805.t1            -          PF13927_full         -            8.6e-22   80.1   0.0   9.7e-22   79.9   0.0   1.0   1   0   0   1   1   1   1 -
g34507.t1            -          PF13927_full         -              1e-21   79.9   0.8   2.4e-21   78.7   0.1   1.8   2   0   0   2   2   1   1 -
g21503.t1            -          PF13927_full         -            1.1e-21   79.7   0.1   1.1e-21   79.7   0.1   2.0   2   1   0   2   2   1   1 -
g7825.t1             -          PF13927_full         -            1.3e-21   79.5  11.1   1.2e-19   73.1   1.6   2.5   2   1   1   3   3   2   2 -
g23747.t1            -          PF13927_full         -            1.4e-21   79.5   0.6   1.4e-21   79.5   0.6   1.4   2   0   0   2   2   1   1 -
g22076.t1            -          PF13927_full         -            1.4e-21   79.4   0.9   2.8e-16   62.1   0.3   2.1   2   0   0   2   2   2   2 -
g18007.t1            -          PF13927_full         -            1.5e-21   79.3   0.6   1.5e-21   79.3   0.6   1.7   2   0   0   2   2   1   1 -
g49820.t1            -          PF13927_full         -            1.6e-21   79.2   0.1   2.4e-21   78.6   0.1   1.2   1   0   0   1   1   1   1 -
g12927.t1            -          PF13927_full         -            1.8e-21   79.0   0.0   2.8e-21   78.4   0.0   1.2   1   0   0   1   1   1   1 -
g15930.t1            -          PF13927_full         -              2e-21   78.9   0.1   4.2e-16   61.5   0.1   2.1   1   1   1   2   2   2   2 -
g10438.t1            -          PF13927_full         -            3.3e-21   78.2   8.4     2e-11   46.2   0.1   3.3   1   1   2   3   3   3   2 -
g43496.t1            -          PF13927_full         -            3.3e-21   78.2   6.4   3.6e-10   42.1   0.6   2.5   1   1   1   2   2   2   2 -
g31778.t1            -          PF13927_full         -            3.9e-21   78.0   0.3   4.6e-21   77.7   0.3   1.0   1   0   0   1   1   1   1 -
g80133.t1            -          PF13927_full         -            4.7e-21   77.7   0.3   9.2e-21   76.7   0.3   1.4   1   0   0   1   1   1   1 -
g80133.t2            -          PF13927_full         -            5.2e-21   77.6   0.3   9.9e-21   76.6   0.3   1.4   1   0   0   1   1   1   1 -
g29476.t1            -          PF13927_full         -            6.9e-21   77.1   0.0   3.6e-11   45.4   0.1   2.1   1   1   1   2   2   2   2 -
g78873.t1            -          PF13927_full         -            8.4e-21   76.9   0.0   9.1e-21   76.8   0.0   1.0   1   0   0   1   1   1   1 -
g30228.t1            -          PF13927_full         -              9e-21   76.8   1.7     1e-20   76.6   1.7   1.0   1   0   0   1   1   1   1 -
g48009.t1            -          PF13927_full         -            1.5e-20   76.0   1.8   2.8e-20   75.1   1.1   1.7   1   1   1   2   2   1   1 -
g53201.t1            -          PF13927_full         -            1.6e-20   76.0   3.0   1.3e-11   46.9   0.0   3.0   2   1   1   3   3   3   2 -
g21976.t1            -          PF13927_full         -            1.7e-20   75.9   0.1   2.1e-20   75.6   0.1   1.1   1   0   0   1   1   1   1 -
g78874.t1            -          PF13927_full         -            1.8e-20   75.8   0.0   2.3e-20   75.4   0.0   1.1   1   0   0   1   1   1   1 -
g23759.t1            -          PF13927_full         -            1.8e-20   75.8   1.5   5.7e-20   74.2   1.5   1.7   1   1   1   2   2   1   1 -
g21292.t1            -          PF13927_full         -            2.2e-20   75.5   4.8   5.2e-17   64.5   1.5   3.1   1   1   2   3   3   3   1 -
g58186.t1            -          PF13927_full         -            2.2e-20   75.5  15.5   1.3e-11   46.9   6.9   2.7   1   1   1   2   2   2   2 -
g68371.t1            -          PF13927_full         -            2.3e-20   75.4   1.4     3e-20   75.1   1.4   1.1   1   0   0   1   1   1   1 -
g3862.t1             -          PF13927_full         -            2.6e-20   75.3   8.1     3e-10   42.4   0.1   3.3   1   1   0   3   3   3   2 -
g33666.t1            -          PF13927_full         -            2.7e-20   75.2   1.5   1.3e-11   46.8   0.1   2.4   1   1   1   2   2   2   2 -
g78790.t1            -          PF13927_full         -            3.2e-20   75.0   0.2     1e-14   57.0   0.0   2.9   1   1   0   2   2   2   2 -
g68370.t1            -          PF13927_full         -            3.6e-20   74.8   1.4   6.2e-20   74.0   1.4   1.3   1   0   0   1   1   1   1 -
g35082.t1            -          PF13927_full         -            3.8e-20   74.7   0.2   6.1e-20   74.1   0.2   1.2   1   0   0   1   1   1   1 -
g19433.t1            -          PF13927_full         -            6.2e-20   74.0   0.2   7.2e-20   73.8   0.2   1.0   1   0   0   1   1   1   1 -
g27436.t1            -          PF13927_full         -            6.7e-20   73.9   0.5   1.8e-19   72.6   0.3   1.8   1   1   1   2   2   1   1 -
g2948.t1             -          PF13927_full         -            7.8e-20   73.7   0.5   4.6e-17   64.7   0.5   2.3   2   1   0   2   2   2   1 -
g58186.t2            -          PF13927_full         -            7.9e-20   73.7  16.0   1.3e-11   46.8   7.3   2.7   1   1   1   2   2   2   2 -
g10727.t1            -          PF13927_full         -            8.7e-20   73.6   5.2   1.1e-18   69.9   0.3   2.4   1   1   1   2   2   2   1 -
g20252.t1            -          PF13927_full         -              1e-19   73.3   1.0     1e-19   73.3   1.0   1.7   2   0   0   2   2   1   1 -
